bill_updage_count,paid_flg,payway,region,selling_method,arrears_count,identified_doc,entry_age,contract_type,id,domain,campaign,pref,amount,arrears_at,customer_rank,career,sex,age
,,4,T,#,,1,45,1,249167595,500,9,**,,,,#,2,17
,,4,T,1,,1,52,1,243402323,0,L,**,,,,#,1,10
,,3,H,1,,1,23,1,200915952,0,L,7,,,,#,1,42
,,2,T,1,,1,999,2,985577148,0,L,27,,,,#,#,0
,,4,C,1,,1,42,1,992225133,500,L,23,,,,12,1,17
,,4,K,0,,10,64,1,982302502,500,#,27,,,,12,2,64
,,4,T,1,,1,66,1,986193332,500,L,13,,,,16,1,67
,,4,T,1,,1,15,1,315373756,0,0,**,,,,#,1,62
,,4,T,1,,1,37,1,244840265,0,L,14,,,,11,1,12
,,4,T,0,,8,34,1,304218866,0,#,13,,,,#,#,0
,,2,T,1,,1,31,1,993145287,500,L,13,,,,#,1,32
0,0,4,T,1,0,1,56,1,250431762,0,R,9,1689,99,60,#,1,56
,,4,T,#,,99,39,1,274233732,500,9,15,,,,#,1,39
1,0,4,C,1,0,1,26,1,987966479,0,a,22,1599,99,100,12,2,30
,,4,T,1,,99,54,1,991478204,0,L,12,,,,11,2,55
,,2,T,51,,3,999,2,980663381,0,#,14,,,,#,#,0
1,0,4,T,1,0,1,28,1,942620340,0,L,**,9644,99,90,#,2,34
,,1,T,#,,3,999,2,256894850,0,9,13,,,,#,#,0
,,2,K,1,,1,50,1,614303216,0,L,28,,,,#,2,64
,,90,T,#,,99,999,2,256498868,2400,9,27,,,,#,#,0
,,4,T,1,,1,45,1,262982965,0,a,**,,,,#,1,14
,,4,S,1,,1,49,1,970298571,0,L,**,,,,#,1,52
,,4,R,1,,1,36,1,700002094,0,L,16,,,,#,1,55
0,0,2,D,1,0,1,24,1,104318636,0,L,1,4880,99,70,#,1,31
,,4,C,1,,1,45,1,966452755,0,L,23,,,,#,1,48
0,0,4,T,1,0,1,46,1,957696911,0,L,14,324,99,100,11,1,21
,,2,T,51,,3,999,2,986861425,0,#,26,,,,11,#,0
,,2,T,51,,3,999,2,977588662,0,#,13,,,,11,#,0
,,2,K,1,,1,64,1,607120549,0,0,**,,,,#,1,73
,,4,C,1,,1,27,1,268965752,0,a,23,,,,12,1,56
,,1,T,51,,3,999,2,309882654,0,#,**,,,,#,#,0
,,2,T,1,,1,24,1,313238013,0,L,11,,,,#,1,43
,,4,C,#,,8,32,1,967461143,0,#,23,,,,#,2,34
,,4,T,#,,1,67,1,961370386,0,#,**,,,,#,1,70
,,2,T,1,,8,24,1,975328925,100,L,12,,,,#,2,26
,,4,C,1,,1,22,1,965469905,0,L,23,,,,#,2,24
,,2,T,1,,26,41,1,245072108,500,L,**,,,,#,2,42
0,1,2,T,#,2,28,51,1,246169072,500,#,14,360,6,10,#,1,51
,,2,N,1,,22,29,1,943118789,0,L,34,,,,#,2,35
,,2,H,1,,1,41,1,988728161,0,L,6,,,,12,2,42
,0,2,T,1,,8,50,1,247126173,0,L,12,4800,,,#,1,51
,,4,C,1,,1,53,1,507498799,0,L,23,,,,#,1,65
,,4,T,1,,20,15,1,308069886,0,L,10,,,,#,1,25
,,2,C,0,,17,18,1,509058846,0,0,23,,,,#,2,54
1,0,2,T,1,0,8,19,1,948127036,0,L,13,9320,99,50,11,1,25
,,4,T,1,,1,26,1,943144261,0,L,**,,,,11,1,32
,0,4,C,1,,1,47,1,982804023,0,L,**,120,,,12,2,22
1,0,4,K,1,0,1,40,1,247288996,500,L,26,1000,99,80,#,1,40
0,0,2,K,1,0,8,26,1,604346604,0,L,27,756,99,50,#,1,43
,,4,H,0,,1,42,1,956911823,0,L,14,,,,#,2,47
,,2,N,1,,1,48,1,259308896,0,a,**,,,,11,2,13
,,2,T,1,,1,47,1,959830011,0,L,**,,,,11,1,22
,,2,Q,#,,1,63,1,973603389,10,#,**,,,,#,1,64
,,2,T,#,,1,25,1,977417962,10,#,14,,,,#,1,26
,,4,Q,#,,1,37,1,248449616,500,9,43,,,,#,1,37
1,0,4,T,1,0,1,40,1,989592337,500,L,**,324,99,20,#,2,13
,,2,T,51,,16,999,2,991077340,0,9,13,,,,#,#,0
,,2,T,#,,1,34,1,972839672,0,#,33,,,,#,1,36
,,2,K,1,,1,49,1,947496954,0,L,25,,,,#,1,55
,,4,Q,1,,1,19,1,973599078,0,L,43,,,,12,2,21
,,2,T,1,,1,53,1,989812309,0,L,13,,,,11,2,54
1,1,2,T,1,0,1,20,1,247017885,0,L,13,130,99,10,11,1,22
,,4,K,0,,1,41,1,955529980,0,L,**,,,,12,2,16
,,2,C,1,,1,48,1,971548157,0,L,22,,,,#,1,18
,,2,C,0,,1,18,1,509422722,0,#,23,,,,#,1,24
,,3,T,1,,27,15,1,250461266,0,L,11,,,,#,1,17
,,90,H,#,,2,999,2,973796133,320,#,13,,,,#,#,0
1,0,2,T,1,0,1,21,1,973602194,0,L,14,451,99,60,12,1,23
,,2,T,1,,1,22,1,324284452,0,L,13,,,,#,1,37
,,4,T,1,,1,49,1,271523743,500,R,12,,,,11,1,85
,,3,S,#,,1,31,1,273589785,500,9,**,,,,11,1,31
,,4,C,1,,1,47,1,504985880,0,L,23,,,,#,2,64
,,4,Q,1,,1,40,1,971914088,0,L,**,,,,12,1,14
,,4,K,1,,1,30,1,956949263,0,M,26,,,,#,1,33
,,2,R,1,,1,30,1,956236690,0,M,**,,,,#,1,35
,,4,T,1,,1,43,1,988749945,0,L,11,,,,12,1,44
,,2,Q,1,,1,32,1,961385090,0,L,**,,,,#,1,35
,,2,K,0,,1,60,1,943385761,0,#,28,,,,#,1,66
,,4,H,1,,99,30,1,203886991,0,L,5,,,,#,2,44
1,0,4,T,1,0,1,39,1,997549254,0,L,13,3672,99,80,12,2,39
,,2,N,1,,1,48,1,804579476,0,L,**,,,,#,1,57
,,4,T,1,,1,33,1,954544402,0,a,16,,,,11,1,39
,0,2,K,1,,1,52,1,974829343,0,a,**,240,,,12,1,57
0,1,2,T,#,5,1,28,1,247906129,500,#,8,960,3,1,#,2,28
,,4,T,1,,1,41,1,977773526,500,L,**,,,,12,1,44
,,4,Q,1,,1,40,1,256287468,0,L,**,,,,#,2,11
,,4,T,1,,99,37,1,941656787,0,L,13,,,,#,2,43
,,2,R,1,,1,57,1,949920951,0,L,**,,,,#,2,62
1,0,4,K,1,0,99,51,1,945261728,0,L,27,12700,99,110,#,1,21
,,3,C,0,,1,38,1,945573576,0,#,23,,,,#,1,42
,,4,Q,1,,99,32,1,906204937,0,0,43,,,,#,#,0
,,4,T,1,,1,29,1,328541514,0,L,13,,,,#,2,36
,,2,D,1,,12,54,1,963399809,0,L,1,,,,#,2,56
,,90,T,1,,16,999,2,261697398,0,R,13,,,,#,#,0
,,4,H,#,,1,52,1,972692028,0,#,14,,,,#,1,55
,,4,K,1,,1,45,1,961384136,0,L,29,,,,#,1,49
,,4,K,1,,99,40,1,273970924,500,R,28,,,,#,2,40
,,4,N,61,,1,46,1,973310037,0,P,**,,,,#,1,49
1,0,4,K,1,0,1,27,1,604264652,0,a,26,120,99,120,#,2,45
,,4,T,#,,10,44,1,989097953,500,#,13,,,,#,1,45
0,0,3,K,1,0,1,21,1,250891051,0,L,27,2678,99,100,12,2,23
,,2,C,1,,1,60,1,249260381,0,L,23,,,,#,1,60
,,90,T,51,,3,999,2,254825473,0,9,13,,,,#,#,0
,,2,H,1,,8,36,1,200919982,0,L,3,,,,#,2,54
1,0,3,C,1,0,1,20,1,242184706,0,L,23,500,99,2,11,1,10
,,4,C,1,,1,31,1,509235409,0,L,22,,,,11,1,77
0,1,2,H,1,3,1,24,1,204139232,0,L,4,660,10,3,#,1,37
,,4,T,1,,99,56,1,307114043,0,L,13,,,,12,1,66
,,4,T,1,,1,68,1,248319208,0,L,**,,,,11,1,68
,,2,T,1,,1,999,2,318203293,0,L,11,,,,11,#,0
1,0,4,T,1,0,1,49,1,988766928,0,a,**,2152,99,70,11,2,53
,,1,T,1,,99,35,1,957783066,99,L,13,,,,#,1,39
,,2,C,1,,99,67,1,268991626,500,L,21,,,,#,2,68
,,4,T,1,,1,28,1,995184453,0,R,12,,,,11,2,28
,,2,D,1,,1,57,1,967686523,0,L,1,,,,12,2,60
,,2,N,1,,1,21,1,950123877,0,L,35,,,,#,2,24
,,4,T,0,,1,40,1,947351076,0,#,14,,,,#,2,44
,,2,T,1,,3,999,2,250631980,0,N,18,,,,#,#,0
,,2,T,#,,1,52,1,974847956,10,#,14,,,,#,1,55
,1,4,T,1,,1,30,1,241974625,500,L,14,130,,,16,2,31
,,4,T,1,,1,49,1,992088958,0,L,**,,,,12,2,17
,,4,T,#,,10,32,1,967279454,0,#,**,,,,#,2,34
,,4,C,1,,1,60,1,990081598,0,L,21,,,,#,1,61
,,4,C,1,,1,25,1,950798868,0,L,23,,,,#,1,30
,,4,T,1,,10,57,1,971760067,0,L,13,,,,12,2,59
,,1,T,1,,99,31,1,250707006,99,#,13,,,,#,1,32
,,2,K,1,,1,36,1,951668706,0,R,28,,,,#,2,42
,,4,N,1,,1,33,1,958572827,0,M,33,,,,#,1,36
,,2,T,1,,3,999,2,959709740,0,L,14,,,,11,#,0
,,4,Q,1,,1,25,1,989535349,500,R,40,,,,#,2,28
,,4,C,1,,20,48,1,508648472,0,0,23,,,,#,1,58
1,0,2,C,1,0,1,22,1,242691608,0,R,22,2065,99,80,#,1,22
,,2,H,1,,1,32,1,200081699,0,L,6,,,,#,1,52
,,90,T,51,,3,999,2,988477188,0,#,13,,,,#,#,0
,,3,T,#,,1,17,1,954952952,10,#,**,,,,#,2,20
,,4,K,1,,1,42,1,963225007,0,M,**,,,,#,1,46
,,3,K,#,,1,30,1,951421394,10,#,27,,,,#,1,35
1,0,2,K,1,0,1,22,1,961703487,0,L,27,2500,99,70,11,1,27
,,4,Q,1,,1,23,1,961500156,0,L,**,,,,#,2,27
,,4,Q,#,,1,50,1,970168595,0,#,40,,,,#,2,52
0,1,4,T,1,0,1,26,1,992619256,0,L,14,8880,99,80,12,1,28
,,2,T,1,,17,27,1,255238835,0,R,11,,,,#,1,27
0,0,2,D,1,0,2,43,1,945319130,0,L,1,600,99,2,#,1,9
,,2,T,1,,1,42,1,967435298,0,L,**,,,,11,1,46
,,2,T,1,,1,50,1,978152962,0,L,12,,,,#,2,52
,,2,Q,1,,8,66,1,992766959,500,L,40,,,,#,1,67
0,0,4,C,1,0,1,46,1,963356946,0,a,22,480,99,100,11,2,52
,,90,T,1,,99,999,2,962532505,0,L,13,,,,#,#,0
,,4,Q,#,,1,42,1,968760333,0,#,43,,,,#,2,44
,,2,C,1,,1,36,1,991740620,0,L,**,,,,#,1,14
,,4,T,1,,17,26,1,970809125,0,M,13,,,,#,2,28
0,0,2,T,1,2,1,40,1,966462101,0,a,20,240,6,0,11,2,46
,0,4,Q,1,,1,49,1,952680457,0,L,**,360,,,11,2,54
,,2,K,1,,1,44,1,991759769,0,L,**,,,,#,2,14
1,0,2,T,1,2,1,31,1,304549896,0,L,13,555,9,40,#,2,46
,,2,C,#,,1,30,1,970674140,0,#,23,,,,#,1,33
,,4,T,#,,1,31,1,962154399,0,#,**,,,,#,2,33
,,2,T,1,,1,59,1,314575718,0,L,11,,,,#,2,75
,,4,T,0,,1,11,1,303362528,0,0,13,,,,#,1,64
,,3,C,1,,1,53,1,974130333,0,L,23,,,,#,2,56
0,0,2,T,1,0,1,36,1,515977517,0,a,14,360,99,60,12,1,46
,,2,K,1,,1,52,1,962306734,0,L,**,,,,#,1,54
,,4,T,1,,1,50,1,971203571,0,L,**,,,,#,1,17
,,1,T,1,,99,31,1,250711676,99,#,13,,,,#,1,32
,,2,T,1,,8,24,1,301468879,0,0,14,,,,#,2,43
,,4,T,1,,1,21,1,941319197,0,L,**,,,,11,2,28
,,4,Q,1,,1,29,1,949287601,0,L,40,,,,12,2,34
,,4,T,1,,1,28,1,258885524,0,a,14,,,,11,2,28
,,4,K,1,,1,44,1,989387518,0,L,**,,,,12,1,46
,,4,Q,1,,1,40,1,980227152,0,L,**,,,,12,1,16
1,0,2,S,1,0,1,32,1,995413240,0,L,36,1785,99,50,#,2,33
0,1,2,K,1,0,21,76,1,251047007,500,L,28,400,99,3,#,2,76
1,0,4,C,1,0,1,24,1,500266435,0,L,23,2700,99,170,#,1,46
1,0,2,Q,1,0,1,56,1,906282498,0,L,40,960,99,50,#,1,68
,,90,T,#,,99,23,1,956591666,320,#,13,,,,#,1,25
,,4,K,1,,1,38,1,955523551,0,M,28,,,,#,2,43
,,4,K,1,,1,44,1,516105230,0,L,27,,,,11,1,53
,,2,K,1,,1,30,1,264350508,0,a,25,,,,11,2,30
,,4,Q,1,,1,28,1,946643531,0,L,44,,,,#,1,72
,,2,T,1,,1,19,1,304386187,0,L,11,,,,#,1,35
,,2,T,1,,1,56,1,982450414,0,L,**,,,,11,2,31
,,4,T,#,,1,41,1,240124542,500,#,**,,,,#,1,15
,,2,T,51,,3,999,2,943650624,0,#,23,,,,#,#,0
0,0,4,K,1,0,1,25,1,246291043,0,a,27,250,99,80,12,2,25
,,4,K,1,,17,21,1,607378271,0,L,27,,,,#,2,28
,,2,N,1,,1,39,1,804860379,0,L,34,,,,#,1,17
,,4,T,1,,1,51,1,307457159,0,L,12,,,,#,1,21
,,2,N,1,,99,999,2,803914431,0,#,34,,,,#,#,0
,,2,T,1,,1,36,1,978694892,0,L,28,,,,#,2,38
0,0,4,Q,1,0,8,23,1,251344084,0,L,40,5650,99,100,12,2,23
,,4,C,1,,20,48,1,509014711,0,L,23,,,,#,1,24
,,3,Q,1,,99,46,1,905798521,0,L,40,,,,#,1,57
0,0,2,T,1,6,1,38,1,309116176,0,a,13,920,3,100,#,1,23
0,0,4,K,1,0,1,31,1,600582980,0,L,29,324,99,100,#,1,52
,,2,R,1,,1,27,1,961213811,0,L,**,,,,#,2,30
,,2,T,1,,8,75,1,308226484,0,L,40,,,,#,2,85
,,2,Q,1,,21,57,1,988530784,500,L,40,,,,#,1,58
,,4,C,1,,2,999,2,977748252,0,L,23,,,,11,#,0
,,4,D,1,,1,36,1,969948271,500,L,**,,,,12,2,38
,,2,C,1,,1,64,1,983329141,0,L,21,,,,11,2,65
,,2,K,1,,1,48,1,971753723,0,L,27,,,,11,1,51
0,0,2,T,1,0,99,38,1,940273019,0,a,12,31,99,100,#,2,21
,,3,T,1,,21,17,1,972721529,0,L,11,,,,#,2,20
,0,4,Q,1,,1,27,1,905586273,0,L,13,240,,,#,2,41
,,4,K,1,,1,44,1,996987208,0,L,27,,,,#,2,8
,,2,T,1,,3,999,2,953925902,0,L,26,,,,12,#,0
,,2,C,#,,1,51,1,979539149,10,#,21,,,,#,1,53
0,0,2,K,1,0,1,28,1,243067102,0,L,27,540,99,100,#,2,30
,,2,T,1,,1,38,1,303279110,0,L,11,,,,#,1,56
,,4,K,1,,1,45,1,990600791,0,L,28,,,,12,1,46
,,4,K,1,,1,35,1,991035658,500,L,26,,,,16,2,36
,,4,T,#,,1,58,1,961066913,0,#,**,,,,#,1,60
,,4,C,1,,1,45,1,985125391,0,L,23,,,,#,2,47
,,4,C,#,,1,45,1,962063019,0,#,23,,,,#,1,47
1,0,4,N,1,0,1,55,1,975667261,0,a,**,3818,99,50,12,2,61
,,2,T,1,,1,32,1,253744819,500,L,13,,,,11,2,33
0,0,4,K,1,0,99,40,1,614580714,0,L,25,240,99,110,#,1,53
,,90,T,1,,3,999,2,959010582,0,#,14,,,,#,#,0
,,4,K,1,,1,50,1,945612834,0,L,**,,,,12,1,54
,,4,C,1,,1,44,1,976720132,501,L,23,,,,#,1,46
,,4,T,1,,1,30,1,964909122,0,L,12,,,,11,2,34
,,4,K,1,,1,53,1,262087582,0,a,**,,,,12,2,51
,,4,T,1,,1,38,1,310049724,0,R,10,,,,#,2,59
,,2,K,0,,1,34,1,942746177,0,#,26,,,,#,1,40
,,4,T,1,,1,42,1,241001645,0,R,**,,,,#,2,44
,,2,Q,1,,1,33,1,905419180,0,L,43,,,,#,1,44
,,2,C,1,,5,28,1,508333394,0,L,13,,,,12,2,38
,,90,T,51,,3,999,2,988278055,0,9,13,,,,#,#,0
,,2,C,#,,99,48,1,955276865,0,#,23,,,,#,2,52
,,2,C,1,,1,54,1,506743528,0,L,23,,,,#,2,68
,,2,T,1,,1,74,1,979312653,0,M,**,,,,#,1,78
0,,2,Q,1,0,1,46,1,241757900,0,L,47,,99,20,#,2,17
,,4,Q,1,,1,67,1,262825140,500,L,25,,,,12,1,67
1,0,4,K,1,0,1,18,1,994500899,0,L,28,200,99,90,12,1,19
0,0,4,T,1,0,99,27,1,313835692,0,L,11,240,99,100,#,1,45
,,2,K,0,,1,40,1,990277946,500,#,**,,,,15,1,41
,,2,T,1,,3,999,2,978973236,0,L,3,,,,#,#,0
,,2,R,1,,1,49,1,992746524,0,L,17,,,,#,1,50
,,2,K,1,,1,21,1,603014863,0,L,25,,,,#,2,40
,,4,Q,1,,1,59,1,977728876,500,L,**,,,,11,2,61
,,90,C,1,,98,46,1,990314149,0,L,22,,,,#,2,16
,,2,Q,1,,1,47,1,990786870,0,L,45,,,,12,1,19
,,3,Q,1,,1,27,1,954449673,0,L,12,,,,11,2,32
0,0,2,K,1,0,1,57,1,614860139,0,L,26,1976,99,50,#,2,69
,,4,N,1,,1,25,1,244353962,500,L,33,,,,#,1,26
1,0,4,S,1,0,1,15,1,403057154,0,L,31,2994,99,100,#,2,31
,,3,T,1,,20,46,1,516552326,0,L,24,,,,12,2,54
,,2,T,51,,3,999,2,967616171,0,#,13,,,,#,#,0
,,2,T,1,,8,19,1,981436048,0,L,13,,,,16,1,21
,,2,Q,1,,1,25,1,955745754,0,L,46,,,,#,1,30
,,2,D,#,,1,37,1,995838261,500,#,1,,,,#,1,37
,,4,T,1,,6,37,1,268141355,0,a,13,,,,12,2,38
,,2,T,1,,1,51,1,988646480,0,M,34,,,,#,1,52
,,3,T,#,,1,53,1,965984581,0,#,13,,,,#,2,57
,,4,D,1,,1,33,1,249752562,500,L,**,,,,#,2,35
0,0,4,T,1,0,99,16,1,314887580,0,a,19,540,99,100,#,1,36
,,4,C,1,,6,76,1,508617079,0,0,21,,,,#,2,86
,,4,T,1,,1,62,1,992281459,500,L,13,,,,11,1,66
,,4,Q,1,,1,49,1,907036552,0,L,**,,,,11,2,57
,,4,K,61,,1,44,1,991558062,0,P,28,,,,12,1,45
0,1,2,T,1,8,1,38,1,954592862,0,L,11,250,3,10,12,1,43
,,4,K,1,,17,18,1,972033628,0,L,28,,,,#,1,20
,,4,H,#,,1,27,1,259432668,500,9,5,,,,#,2,28
,,2,C,1,,8,63,1,507309702,0,0,23,,,,#,2,76
,,2,T,1,,1,55,1,257971146,0,a,**,,,,#,2,44
,,2,T,#,,1,21,1,967577494,0,#,**,,,,#,2,23
0,0,4,T,1,0,1,24,1,950691193,0,L,**,648,99,100,11,1,30
0,0,4,R,1,0,17,17,1,971742892,0,L,16,324,99,100,11,2,22
0,0,2,C,1,0,1,47,1,250962844,0,a,**,480,99,20,12,2,20
,,4,T,1,,1,44,1,340343825,0,L,13,,,,11,1,51
,,1,T,1,,1,21,1,957622126,99,L,13,,,,#,1,32
,,4,C,1,,1,52,1,507465354,0,L,23,,,,#,2,65
,,4,T,1,,1,24,1,963139385,0,L,13,,,,11,2,27
,,4,K,1,,1,49,1,987077104,0,L,27,,,,11,1,51
,,3,N,1,,1,60,1,804657962,0,0,**,,,,#,#,0
,,2,T,1,,99,999,2,989248297,0,L,13,,,,12,#,0
,,4,T,1,,1,38,1,243525935,500,L,13,,,,11,1,39
0,0,4,K,1,0,1,39,1,241464955,500,L,27,240,99,90,12,1,39
,,4,T,1,,1,51,1,969509511,0,L,13,,,,#,1,54
,,4,T,1,,1,23,1,303177719,0,L,4,,,,#,#,0
,,4,Q,1,,99,49,1,902121152,0,L,40,,,,#,2,65
1,0,4,N,1,0,1,49,1,804691041,0,L,34,3158,99,50,#,1,58
0,0,2,K,1,0,1,56,1,613953323,0,L,27,1,99,50,#,1,71
0,1,2,H,1,4,1,10,1,949935060,0,a,**,324,3,100,#,2,18
,,2,K,1,,1,59,1,946197397,0,L,27,,,,#,1,63
,,2,T,0,,1,56,1,316838220,0,0,10,,,,#,2,69
,,2,T,1,,17,15,1,962128934,0,L,13,,,,12,1,18
,,4,K,1,,1,48,1,240733731,0,L,26,,,,#,2,50
,,4,T,1,,10,44,1,982384327,0,L,13,,,,12,1,20
,,4,T,1,,1,53,1,993341035,500,L,**,,,,#,2,53
,,3,T,1,,1,26,1,942041609,0,L,23,,,,12,2,32
,,4,N,#,,17,23,1,967619689,10,#,33,,,,#,2,25
,,2,C,1,,1,43,1,980015238,0,M,**,,,,#,1,45
,,3,T,1,,6,32,1,978211751,501,L,13,,,,#,2,35
,,2,N,1,,1,68,1,240383506,500,L,32,,,,16,2,68
,,4,T,1,,99,999,2,971775640,0,M,14,,,,#,#,0
,,2,Q,1,,1,68,1,988922802,0,L,40,,,,12,2,69
,,4,S,1,,1,48,1,988903227,0,L,37,,,,12,1,50
,,2,T,1,,1,33,1,987336337,0,L,14,,,,12,1,35
0,0,2,K,1,0,1,15,1,945561794,0,L,**,624,99,100,#,1,21
,,4,H,1,,1,25,1,205283861,0,L,6,,,,12,2,32
0,0,2,R,1,0,8,75,1,259294902,500,L,17,1,99,30,#,2,75
,,4,C,1,,1,17,1,507740997,0,L,23,,,,#,1,29
,,4,K,1,,1,46,1,966707899,0,L,28,,,,#,1,48
,,2,T,1,,1,64,1,960976542,0,L,**,,,,#,1,66
0,0,4,T,1,0,99,41,1,971241882,0,L,13,600,99,90,12,1,44
,,4,T,#,,1,30,1,240493640,500,#,11,,,,#,1,30
,,4,D,1,,1,40,1,960083456,0,L,1,,,,#,1,44
,,2,C,1,,1,46,1,981902786,0,L,22,,,,#,1,18
,,4,T,1,,1,44,1,991804392,0,L,**,,,,#,2,47
,,4,K,1,,1,22,1,979730426,0,L,**,,,,12,1,24
,,2,T,1,,1,22,1,271152357,0,a,**,,,,12,2,22
,,4,T,#,,99,39,1,264885668,500,9,**,,,,#,2,40
,,2,K,1,,1,23,1,600727888,0,L,28,,,,#,2,44
,,4,T,0,,1,30,1,325074458,0,#,13,,,,#,2,42
,,2,C,1,,1,13,1,514346561,0,L,13,,,,#,2,66
,,2,T,1,,1,41,1,969179769,0,L,26,,,,11,2,71
,,1,T,1,,99,38,1,974159954,99,L,13,,,,#,1,41
,,2,T,1,,1,37,1,305498462,0,L,8,,,,#,2,51
0,0,2,S,1,0,1,35,1,991809649,500,L,**,120,99,70,#,2,36
,,4,T,51,,3,999,2,976725299,0,#,13,,,,#,#,0
,,2,T,1,,1,26,1,991345196,0,L,11,,,,#,2,28
,,4,H,1,,1,45,1,264529636,0,a,**,,,,#,1,45
,,2,K,0,,99,33,1,616220104,0,0,27,,,,#,2,39
,,4,T,1,,8,20,1,980508396,0,R,13,,,,#,1,23
,,2,T,#,,3,999,2,258400195,0,9,13,,,,#,#,0
,,2,K,1,,1,34,1,260664904,500,L,**,,,,11,2,35
,,4,K,#,,1,52,1,253636737,500,9,**,,,,#,1,53
0,0,2,K,1,0,1,999,2,607281500,0,L,25,260,99,70,#,#,0
,,4,C,#,,1,41,1,962818660,0,#,**,,,,#,2,43
,,2,T,1,,1,41,1,978513973,0,M,13,,,,#,1,43
,,2,Q,1,,1,23,1,970198112,0,L,**,,,,12,1,25
0,0,2,H,1,0,1,51,1,205328573,0,a,**,1296,99,100,#,2,34
0,0,2,K,1,0,1,18,1,953095161,0,L,28,640,99,80,11,2,23
,,2,T,1,,1,22,1,982100386,0,L,**,,,,12,1,24
,,2,C,1,,26,45,1,508404298,0,0,24,,,,#,#,0
,,4,C,1,,1,48,1,963953703,100,L,23,,,,#,2,19
0,0,4,N,1,0,1,40,1,251190385,0,L,34,1,99,20,#,2,15
,,4,K,1,,99,35,1,605937214,0,L,26,,,,#,1,44
,,1,T,51,,3,999,2,964763352,0,#,14,,,,#,#,0
,,2,C,0,,8,26,1,988540485,0,#,23,,,,#,1,27
,,90,T,#,,99,999,2,257815578,2300,9,4,,,,#,#,0
,,2,T,1,,1,43,1,253514394,500,L,**,,,,16,1,43
,,4,C,1,,1,53,1,957222849,0,L,22,,,,#,2,55
,,2,T,0,,1,34,1,940142759,0,9,12,,,,#,2,42
,,2,K,0,,1,53,1,614771981,0,0,27,,,,#,1,64
,,2,T,1,,1,31,1,324065295,0,L,14,,,,#,1,45
1,0,4,T,1,0,1,52,1,252389612,0,L,11,756,99,20,11,2,20
,,4,T,1,,1,58,1,985118111,500,L,13,,,,12,2,60
,,2,N,61,,1,57,1,976865160,0,P,34,,,,#,1,60
,,4,T,#,,1,49,1,273525878,500,9,13,,,,12,2,49
,,2,T,#,,3,999,2,260832353,0,9,26,,,,#,#,0
,,2,T,1,,3,999,2,992815391,0,L,27,,,,#,#,0
,,4,K,0,,1,25,1,945619574,0,#,27,,,,#,2,29
,,4,C,1,,8,66,1,970681221,0,L,23,,,,#,1,68
,,4,Q,1,,99,24,1,901882043,0,L,40,,,,#,1,41
,,4,T,1,,99,49,1,317114132,0,L,12,,,,#,1,63
,,4,H,#,,1,30,1,983721094,500,#,4,,,,#,1,31
,,4,T,1,,1,61,1,958355268,0,M,13,,,,#,1,65
1,0,2,T,1,1,1,20,1,940239898,0,L,13,380,4,20,#,2,30
,,2,T,1,,1,24,1,260261926,500,L,**,,,,#,2,25
,,1,T,1,,1,43,1,261351386,0,a,13,,,,#,1,43
,,2,K,61,,1,65,1,984478344,0,P,28,,,,#,1,67
0,0,2,Q,1,0,1,55,1,906419690,0,L,**,1,99,50,#,1,64
,,2,T,1,,1,55,1,327920642,0,L,13,,,,#,1,63
,,2,C,1,,1,45,1,514933360,0,L,21,,,,#,1,57
,,2,K,1,,1,45,1,603552237,0,0,27,,,,#,#,0
,,4,H,1,,1,42,1,264221743,0,a,4,,,,#,2,46
,,4,D,1,,1,47,1,961243234,0,M,**,,,,#,2,49
,,4,K,1,,1,30,1,989402624,0,L,**,,,,12,2,31
,,4,K,#,,1,25,1,996262563,500,#,27,,,,#,1,25
,,2,T,1,,99,26,1,306657056,0,L,10,,,,12,1,37
,,2,K,#,,1,24,1,970779980,0,#,27,,,,#,1,27
,,2,H,0,,1,49,1,203540218,0,0,7,,,,#,1,63
,,4,H,61,,1,37,1,992538552,0,P,**,,,,#,2,37
1,0,2,T,1,0,1,44,1,251180670,500,L,**,1134,99,20,12,2,15
,,2,K,#,,1,22,1,960504185,0,#,27,,,,#,1,26
,,4,T,#,,3,999,2,254763555,0,9,13,,,,#,#,0
,,2,T,51,,3,999,2,961011317,0,#,27,,,,#,#,0
0,0,4,T,1,0,8,13,1,251817615,0,a,14,250,99,5,#,1,13
0,1,2,T,1,7,8,19,1,249816720,0,L,14,250,4,0,#,2,19
,,4,K,1,,8,71,1,985846212,0,L,27,,,,11,1,41
,,2,N,1,,8,70,1,961821384,0,L,34,,,,#,2,74
,,2,K,1,,10,24,1,958125950,0,L,27,,,,#,1,27
,,2,S,1,,1,29,1,996353821,0,a,42,,,,11,2,32
,,4,D,1,,1,44,1,947810661,0,L,**,,,,12,1,12
,,3,T,1,,1,47,1,970370542,0,L,9,,,,12,1,48
,,3,T,1,,1,26,1,942362862,0,L,14,,,,#,1,33
,,4,C,1,,99,22,1,271364765,0,a,23,,,,#,1,23
,,4,T,#,,1,26,1,958827099,0,#,13,,,,#,1,30
,,1,Q,#,,8,73,1,982221703,0,#,40,,,,#,2,73
1,0,2,C,1,0,99,40,1,981959471,0,a,21,1987,99,20,#,1,20
,,4,C,1,,1,25,1,515015490,0,L,23,,,,#,2,37
,,4,H,1,,99,38,1,993834871,0,R,6,,,,11,1,39
,,4,N,1,,99,55,1,800866656,0,L,**,,,,#,1,72
