age,customer_rank,arrears_count,sex,region,contract_type,selling_method,campaign,arrears_at,identified_doc,career,entry_age,amount,domain,pref,id,payway,paid_flg,bill_updage_count
40,60,0,2,T,1,1,L,99,8,#,21,400,0,13,313209505,3,0,0
69,100,0,1,T,1,1,a,99,1,12,61,648,0,**,952064118,2,0,0
43,70,0,2,T,1,1,L,99,1,12,42,480,0,11,994315921,4,0,0
30,50,0,1,T,1,1,L,99,27,#,28,2000,0,13,990895427,4,0,0
34,90,0,2,K,1,1,L,99,8,#,20,1080,0,26,614159392,4,0,0
41,100,0,1,C,1,1,L,99,1,#,24,360,0,23,504332131,4,0,0
41,50,0,1,T,1,1,L,99,1,11,38,9520,0,**,976814399,2,0,0
29,90,0,2,C,1,#,#,99,1,11,28,120,500,23,242118824,4,0,0
18,10,1,1,Q,1,1,L,8,8,#,18,2050,0,40,240554358,2,0,1
67,50,0,1,K,1,1,L,99,12,12,65,960,500,28,985632988,2,0,0
33,120,0,1,K,1,1,L,99,1,#,16,32400,0,13,604157377,4,0,0
58,50,0,2,D,1,1,L,99,1,#,57,720,500,**,987830638,4,0,0
23,60,0,2,D,1,1,L,99,99,#,15,3538,0,1,104317212,3,0,1
41,100,4,1,N,1,1,L,9,1,11,39,324,0,**,982811252,2,1,0
28,40,0,1,Q,1,1,a,99,1,#,24,39290,0,40,994733617,2,0,0
34,100,0,1,C,1,1,L,99,1,#,24,540,0,**,940362897,4,0,1
33,50,0,1,T,1,1,L,99,6,#,27,700,0,8,965627956,2,0,1
13,20,0,1,T,1,1,L,99,1,#,47,7600,0,12,993153466,4,0,0
63,100,0,1,T,1,1,L,99,1,12,59,324,0,**,979125186,2,0,0
43,100,0,2,T,1,1,L,99,1,#,37,6807,0,**,947440189,4,0,1
59,50,0,1,N,1,1,L,99,99,#,54,540,0,33,958561801,2,0,0
18,100,0,2,C,1,1,L,99,1,#,44,324,0,22,971942608,4,0,0
31,100,0,2,C,1,1,L,99,99,#,22,500,0,21,508438198,4,0,1
59,100,0,2,N,1,1,L,99,1,#,58,540,500,**,990746643,2,0,0
38,160,0,2,K,1,1,L,99,1,#,23,410,0,29,605522355,4,0,1
29,100,0,2,T,1,1,L,99,1,11,28,540,0,9,992499658,2,0,1
42,70,0,1,T,1,1,L,99,1,#,25,940,0,14,314489268,2,0,1
26,100,0,1,N,1,1,L,99,1,12,20,1790,0,34,947246918,4,0,1
37,110,0,1,K,1,1,L,99,1,11,31,530,0,**,946884624,4,0,0
43,70,0,1,D,1,1,L,99,1,#,42,1000,500,1,253839365,4,0,0
25,3,8,1,T,1,1,L,3,1,#,19,980,0,**,947513465,3,0,1
31,100,0,1,T,1,1,L,99,1,#,25,490,0,11,945252781,4,0,0
38,0,6,1,K,1,1,L,7,1,#,34,380,0,30,959875263,2,1,0
10,2,0,1,K,1,#,#,99,1,12,34,1,500,28,251328260,2,1,0
46,0,2,2,T,1,1,a,6,1,11,40,240,0,20,966462101,2,0,0
28,90,0,1,H,1,1,a,99,8,#,16,7610,0,2,204610945,2,0,0
27,50,0,2,T,1,#,#,99,1,12,26,120,500,**,995512695,2,0,1
20,20,0,2,K,1,1,a,99,1,11,41,1058,0,27,963469485,4,0,1
24,10,4,1,T,1,1,L,4,1,#,54,1950,0,14,253082158,2,1,0
79,40,0,1,T,1,1,a,99,1,#,77,38921,0,13,247587452,2,0,1
19,100,0,2,T,1,1,L,99,1,#,46,240,0,22,989159633,90,0,0
27,0,4,1,T,1,1,L,5,8,12,21,8539,0,1,942485070,2,0,1
51,100,0,2,R,1,1,L,99,1,12,50,324,0,16,987063619,4,0,0
49,100,1,1,Q,1,1,a,8,99,#,32,626,0,43,904528914,2,0,0
33,70,0,2,R,1,1,a,99,1,#,16,324,0,17,700606368,2,0,0
24,5,0,2,T,1,1,a,99,8,#,24,4890,0,14,254781894,3,1,0
50,130,0,1,T,1,1,L,99,99,#,38,9900,0,9,326077228,4,0,0
22,100,3,2,K,1,1,L,10,17,#,19,324,0,26,969759201,2,1,0
69,90,0,2,R,1,1,L,99,1,12,68,2678,0,**,987920951,4,0,1
28,100,6,2,T,1,1,L,7,10,11,22,1080,0,14,953380717,2,1,0
69,50,0,2,K,1,0,0,99,99,#,54,680,0,27,604918074,4,0,0
38,40,1,2,T,1,0,L,11,1,#,21,5600,0,13,323002517,2,0,1
37,90,0,2,K,1,1,L,99,1,11,32,3600,0,**,957411231,4,0,1
21,20,2,2,T,1,1,a,8,1,#,19,1598,0,34,248179216,2,0,1
29,100,0,1,T,1,1,L,99,1,#,23,648,0,11,340657568,4,0,0
22,80,0,1,K,1,1,a,99,1,12,21,10000,0,28,953057819,4,0,0
60,100,0,2,K,1,1,a,99,6,11,54,480,0,27,964712292,4,0,0
24,50,0,1,T,1,1,L,99,1,11,22,12480,0,13,986387060,2,0,0
21,90,0,2,K,1,1,L,99,1,11,54,1320,0,26,985473119,4,0,1
27,100,0,2,K,1,1,L,99,1,11,23,302,0,25,965787757,2,0,0
47,140,1,2,T,1,1,L,5,1,11,44,25652,0,11,978767499,2,0,1
36,90,0,1,T,1,1,L,99,1,#,36,5832,500,12,249799884,4,0,1
48,50,0,2,T,1,1,L,99,99,#,43,205,0,13,961601713,4,0,0
29,80,0,2,C,1,1,L,99,1,12,28,130,0,23,995249370,4,0,1
34,100,0,2,T,1,1,L,99,1,#,33,1007,500,13,245870778,4,0,0
24,10,2,2,T,1,1,L,3,1,12,20,162,0,13,969101502,2,0,2
68,50,0,1,K,1,1,L,99,1,11,68,1080,0,27,244870608,2,0,1
35,100,0,2,T,1,1,L,99,1,#,27,390,0,12,946157400,90,0,0
19,100,0,2,N,1,1,L,99,1,#,48,432,0,32,964550314,4,0,0
66,30,0,1,K,1,1,a,99,1,11,66,1,0,**,255938131,4,0,0
27,100,0,2,Q,1,1,L,99,17,#,17,8460,0,40,906773244,4,0,1
42,70,0,2,T,1,#,9,99,1,12,39,3165,500,13,996896027,4,0,1
27,110,0,1,C,1,1,L,99,1,12,22,1800,0,13,949849098,4,0,1
31,3,7,2,K,1,1,L,3,1,#,15,720,0,**,604926814,4,0,0
16,20,0,1,Q,1,1,L,99,1,#,25,130,0,47,250603424,4,0,0
29,70,0,2,C,1,1,a,99,1,11,22,323,0,22,955437847,2,0,1
27,100,0,1,T,1,1,L,99,1,12,24,324,0,13,980378660,4,0,0
23,60,0,2,H,1,1,L,99,17,#,17,1322,0,2,945308077,2,0,1
24,60,0,2,T,1,1,L,99,17,12,32,3100,0,10,308033720,2,0,1
34,0,4,1,T,1,1,L,9,1,12,30,1909,0,9,965453587,2,0,0
70,50,0,2,T,1,1,L,99,1,11,66,1660,0,43,959393174,3,0,1
19,5,8,1,K,1,1,L,3,1,12,51,2633,500,**,991225409,2,1,1
40,40,0,2,T,1,1,L,99,1,12,40,1134,500,8,251408797,2,0,1
39,90,0,1,T,1,1,a,99,8,#,25,1,0,20,316883966,4,0,0
59,80,0,1,T,1,0,9,99,1,#,47,324,0,13,307459535,2,0,0
27,90,0,1,T,1,1,a,99,1,11,23,1022,0,11,963402551,4,0,1
0,90,0,#,K,2,1,a,99,99,12,999,960,0,27,606501606,2,0,1
48,100,0,1,T,1,1,a,99,1,11,41,1058,0,**,958427294,4,0,1
23,3,3,1,Q,1,1,a,10,17,#,14,648,0,43,941336708,4,0,0
48,110,0,2,K,1,1,L,99,10,#,41,1604,0,27,946158067,4,0,1
23,50,0,1,N,1,1,L,99,1,#,15,540,0,34,804903799,3,0,0
34,0,4,2,K,1,1,L,3,6,#,32,3420,500,26,253526924,2,1,0
41,50,0,1,K,1,1,L,99,1,#,35,7040,0,28,950066451,2,0,0
52,100,3,1,Q,1,1,L,4,1,#,52,1,0,44,249951089,2,0,0
28,60,0,2,T,1,1,L,99,1,12,25,4999,0,15,978446654,2,0,0
41,50,0,2,K,1,1,L,99,1,#,38,3120,0,27,981100047,2,0,0
53,80,0,2,Q,1,#,9,99,1,11,51,120,500,45,248592692,4,0,0
54,100,0,1,C,1,1,L,99,1,#,44,1680,0,23,515376669,4,0,0
79,50,0,1,K,1,1,L,99,1,#,30,972,0,**,604357810,4,0,1
999,90,0,1,C,1,0,9,99,1,#,23,400,0,23,500696719,4,0,0
30,1,10,1,Q,1,1,L,3,21,12,22,1000,0,42,951284114,3,0,1
39,60,0,1,T,1,1,a,99,1,11,34,594,0,**,971792720,2,0,1
34,60,0,1,K,1,1,L,99,1,11,31,1307,0,**,966388751,2,0,0
19,90,0,2,K,1,1,L,99,1,11,19,4627,0,28,244743898,2,0,1
70,50,0,2,T,1,1,L,99,1,11,69,11800,500,14,994061950,4,0,0
46,100,3,2,Q,1,1,L,3,1,12,45,324,0,46,983394449,2,0,0
56,100,0,1,T,1,1,L,99,1,11,53,880,0,13,974352173,4,0,0
29,50,0,1,K,1,1,L,99,1,#,29,1600,500,27,993322186,3,0,0
33,50,0,2,S,1,1,L,99,1,#,32,1785,0,36,995413240,2,0,1
45,60,0,2,D,1,1,L,99,1,#,32,302,0,1,103964959,2,0,0
31,80,0,2,C,1,1,L,99,1,#,25,76120,0,23,950178668,2,0,1
62,90,0,1,T,1,1,L,99,1,#,36,3330,0,**,300633512,4,0,1
45,100,0,2,S,1,1,a,99,1,12,39,302,0,38,972481744,2,0,0
47,110,0,2,K,1,1,L,99,1,11,41,120,0,**,945790887,4,0,1
63,100,0,1,Q,1,1,L,99,1,11,59,360,0,**,959906113,3,0,0
63,50,0,2,K,1,1,a,99,1,#,57,594,0,28,971999103,4,0,1
46,50,0,2,T,1,1,L,99,1,16,46,2784,500,11,254913144,2,0,1
0,50,0,#,T,2,51,9,99,3,#,999,5600,0,13,944109202,2,0,0
59,100,7,2,K,1,1,L,5,1,12,54,2058,0,**,956229999,2,0,0
25,70,0,2,T,1,1,a,99,1,12,25,540,0,6,246778869,4,0,1
26,120,0,2,K,1,1,L,99,1,12,20,730,0,13,947874041,4,0,0
52,50,0,2,T,1,1,a,99,1,11,52,540,0,**,247325969,3,0,1
999,3,0,2,T,1,1,L,99,1,#,23,1540,0,14,940634259,4,0,1
31,100,3,2,K,1,1,a,10,1,11,22,324,0,28,943154522,4,1,0
31,0,0,1,K,1,1,L,99,11,#,24,1000,0,29,947979344,3,0,1
29,5,6,1,C,1,1,L,4,1,#,51,3000,0,21,993128428,2,0,0
43,90,0,1,T,1,1,a,99,1,11,36,8820,0,13,959619476,4,0,0
35,100,0,2,T,1,1,L,99,1,#,21,380,0,11,326287926,4,0,1
48,10,3,2,Q,1,1,L,4,1,#,42,2050,0,**,947656813,2,1,0
14,20,0,1,T,1,1,L,99,1,11,38,2000,0,**,967276585,4,0,0
21,50,0,2,T,1,1,L,99,1,#,21,598,500,14,246479165,2,0,1
68,50,0,1,T,1,1,L,99,1,12,66,498,0,**,985777488,4,0,0
31,100,0,2,K,1,1,L,99,8,11,25,4276,0,27,968035397,2,0,0
69,100,0,2,T,1,1,L,99,1,#,50,249,0,10,303288027,4,0,0
36,100,0,2,D,1,1,L,99,10,11,33,540,0,1,970237045,4,0,0
54,10,2,1,T,1,1,L,11,8,16,54,9920,500,12,247614867,2,0,0
53,120,0,2,T,1,1,L,99,99,#,34,100,0,13,313031819,4,0,0
79,50,0,2,T,1,1,L,99,8,11,78,540,500,11,245795386,3,0,1
28,30,1,2,T,1,1,L,4,6,11,23,700,0,13,955115237,2,0,1
33,40,0,1,T,1,1,L,99,28,#,32,480,500,11,252949712,2,0,0
13,20,0,2,K,1,1,L,99,10,16,50,960,0,27,240353519,4,0,0
30,50,0,2,T,1,1,L,99,1,11,29,960,0,**,989395085,3,0,0
54,60,0,2,N,1,1,L,99,1,11,53,598,500,**,994049039,2,0,1
46,100,0,1,N,1,1,a,99,1,11,35,800,0,30,804705717,4,0,0
66,50,0,1,Q,1,1,L,99,1,12,62,120,0,43,969492682,2,0,0
51,100,3,1,T,1,1,L,4,1,11,46,2052,500,**,977296911,2,0,0
26,50,0,2,N,1,1,L,99,1,#,26,324,0,34,240535606,2,0,1
47,100,0,1,Q,1,1,L,99,99,#,29,5251,0,41,901152728,2,0,1
53,110,0,2,T,1,1,L,99,1,11,47,540,0,**,948234468,4,0,1
13,20,0,1,R,1,1,L,99,10,#,45,1560,0,17,954460202,4,0,1
22,5,6,1,Q,1,1,L,4,1,11,21,4298,0,46,249506055,2,0,0
58,60,0,2,K,1,1,L,99,1,12,58,24304,500,29,248571419,3,0,1
35,100,0,1,T,1,1,L,99,1,#,34,120,500,14,247607537,4,0,0
42,3,7,1,T,1,1,L,6,1,#,27,823,0,13,324180016,2,0,1
61,50,0,2,C,1,1,L,99,1,#,46,4080,0,23,506527514,4,0,0
43,30,0,2,T,1,1,a,99,1,#,20,1620,0,**,256763402,3,0,1
54,100,0,1,T,1,1,a,99,1,11,47,760,0,**,964023395,2,0,0
0,10,3,#,T,2,1,a,4,1,12,999,130,0,25,973416396,2,0,0
29,100,0,2,K,1,1,L,99,1,12,27,480,500,27,994499303,4,0,0
44,50,0,2,T,1,1,L,99,8,11,41,100,0,12,963830627,2,0,0
43,30,0,1,D,1,1,a,99,1,#,43,960,0,1,251346887,2,0,0
29,100,0,1,T,1,1,L,99,1,11,25,2160,0,12,964891496,4,0,0
34,50,0,1,K,1,1,L,99,20,12,26,540,0,17,607509667,2,0,1
24,60,0,2,C,1,1,L,99,1,11,20,240,0,**,960683913,3,0,2
33,100,0,1,T,1,1,L,99,1,11,25,1080,0,13,954771131,4,0,0
57,100,0,2,T,1,1,L,99,1,11,53,302,0,11,965884172,4,0,0
19,20,0,2,Q,1,1,a,99,1,#,47,378,0,44,982472601,2,1,0
38,80,0,1,H,1,1,L,99,1,11,30,1058,0,**,946366833,2,0,0
56,60,0,1,T,1,1,R,99,1,#,56,1689,0,9,250431762,4,0,0
25,100,0,1,D,1,1,L,99,1,11,20,432,0,1,963410298,2,0,0
64,50,0,2,C,1,0,0,99,99,#,46,720,0,23,503744981,4,0,0
31,90,0,1,H,1,1,a,99,1,12,28,2322,0,**,996845875,4,0,1
49,130,0,2,K,1,1,L,99,1,#,36,1080,0,27,614546025,4,0,1
20,110,0,2,H,1,1,L,99,99,12,46,5069,0,4,952781626,2,0,1
20,80,0,1,R,1,1,L,99,1,#,14,360,0,16,953480237,2,0,0
33,80,0,1,T,1,1,L,99,1,12,32,432,0,10,993810960,4,0,1
29,50,0,2,C,1,1,L,99,1,#,24,654,0,22,959199622,2,0,1
7,100,0,1,T,1,1,L,99,1,11,39,108,0,14,983944224,4,0,0
43,40,1,2,T,1,1,L,11,1,12,33,33,0,23,940330229,2,0,1
41,100,0,1,Q,1,1,L,99,1,12,41,324,500,**,995905408,2,0,0
23,70,0,1,Q,1,1,L,99,1,11,22,3000,0,41,244535746,4,0,0
52,40,1,2,C,1,1,L,7,1,#,38,240,0,23,507053074,2,0,0
43,100,0,2,Q,1,1,L,99,1,#,36,648,0,40,907293646,3,0,0
36,70,0,2,C,1,1,L,99,1,#,24,240,0,22,515321352,3,0,0
58,30,0,2,T,1,1,L,99,1,12,58,1,500,14,257559768,4,0,0
56,3,0,2,T,1,1,L,99,1,16,54,950,500,14,243543464,4,0,1
47,50,0,2,T,1,1,L,99,1,#,42,1589,0,**,954830331,2,0,1
16,20,0,1,T,1,1,L,99,1,#,18,540,0,**,242810681,4,0,1
44,100,0,2,T,1,1,L,99,1,#,36,324,0,**,328560688,4,0,0
29,60,0,2,T,1,1,L,99,17,11,22,1404,0,12,960235775,2,0,0
34,60,0,1,K,1,1,L,99,1,#,29,324,0,**,954322269,3,0,1
30,70,0,1,C,1,1,L,99,1,#,20,11800,0,**,508507822,2,0,0
36,0,0,1,T,1,1,L,99,1,11,35,1007,500,11,994826501,3,0,1
49,100,0,1,T,1,1,L,99,1,12,45,324,0,13,971629284,4,0,0
45,80,0,2,T,1,1,L,99,1,#,47,7400,500,14,245890626,4,0,1
22,5,6,1,T,1,1,L,3,8,#,21,480,0,14,242290244,2,1,0
33,70,0,1,T,1,1,L,99,1,12,32,4960,0,**,240981431,4,0,0
63,50,0,2,T,1,1,a,99,1,#,56,384,0,14,945824203,2,0,0
52,100,0,2,T,1,1,L,99,1,11,44,324,0,**,327879894,4,0,0
31,80,0,2,T,1,1,L,99,8,11,26,1058,0,13,966149883,4,0,1
49,60,0,2,Q,1,1,L,99,28,#,48,220,500,**,243627754,2,0,0
40,80,0,1,K,1,1,L,99,1,11,37,78720,0,**,995580693,4,0,0
22,90,0,1,C,1,1,a,99,1,#,13,3620,0,**,940660877,2,0,0
26,110,0,2,T,1,1,L,99,1,11,52,250,0,**,962726859,4,0,0
69,100,0,1,T,1,1,R,99,6,#,66,324,0,13,240086661,4,0,0
21,90,0,1,Q,1,1,a,99,8,12,16,9894,0,**,985194454,4,0,1
31,80,0,1,T,1,1,L,99,1,12,21,1350,0,13,319010285,2,0,0
72,50,0,2,C,1,1,L,99,1,11,62,480,0,23,515665488,4,0,0
25,80,0,2,N,1,1,L,99,1,11,25,11469,0,32,248762704,4,0,0
48,130,0,1,T,1,1,L,99,1,#,28,200,0,14,310290821,4,0,0
57,3,0,1,Q,1,1,a,99,6,12,20,1499,0,40,252750672,1,1,0
49,100,0,2,T,1,1,L,99,1,11,42,302,0,23,961018778,4,0,0
53,30,0,2,T,1,1,L,99,21,#,51,16869,500,13,993684320,2,0,1
32,3,8,2,K,1,1,L,5,8,#,28,860,0,27,974044357,2,1,0
19,0,7,2,T,1,1,L,4,8,#,19,250,0,14,249816720,2,1,0
32,80,0,1,T,1,#,9,99,1,#,30,17380,500,**,245970634,4,0,0
24,10,4,2,H,1,1,L,4,17,11,17,4333,0,9,943520626,2,1,1
39,50,1,1,C,1,1,L,7,1,#,35,6158,0,24,965643116,2,0,0
27,70,0,2,T,1,1,L,99,1,#,12,2400,0,14,325652856,2,0,1
31,80,0,2,C,1,1,L,99,1,11,30,130,0,22,989516938,2,0,1
34,0,7,2,N,1,1,R,4,1,#,34,1007,0,35,246097706,3,1,1
69,50,0,1,T,1,1,L,99,1,12,69,1080,500,14,240648284,2,0,1
31,90,0,1,H,1,1,L,99,1,12,31,30360,500,7,996677649,4,0,0
34,90,0,2,Q,1,1,L,99,1,#,19,2027,0,**,905293764,4,0,2
30,90,0,1,T,1,1,a,99,1,11,22,960,0,10,956637901,4,0,1
61,50,0,1,T,1,0,9,99,1,#,44,480,0,8,323883076,2,0,0
20,90,0,1,T,1,1,L,99,6,#,12,1915,0,11,327912129,4,0,1
32,100,0,2,T,1,1,L,99,1,#,26,1007,0,**,951584064,4,0,1
18,20,0,2,T,1,1,L,99,8,#,17,4000,0,11,990989517,2,0,1
30,50,1,2,T,1,1,a,7,1,11,21,6700,0,33,943714766,2,0,3
30,50,0,1,K,1,1,L,99,1,#,30,8337,500,18,242209338,2,0,1
56,50,0,1,H,1,1,L,99,1,#,55,240,500,**,989788970,2,0,0
37,3,6,2,K,1,1,L,5,1,#,30,130,0,27,607174972,2,0,0
43,10,3,2,T,1,1,L,3,1,11,38,1007,0,**,956521278,3,1,1
0,100,0,#,T,2,1,L,99,1,#,999,540,0,13,978415775,90,0,0
0,3,0,#,T,2,1,a,99,1,#,999,610,0,42,957912995,1,0,0
37,100,3,2,T,1,1,L,10,8,#,36,324,0,11,991904445,2,1,0
27,50,0,2,T,1,1,a,99,17,#,18,5370,0,13,943374815,2,0,1
55,80,0,2,D,1,1,a,99,1,11,53,700,0,1,253428540,4,0,1
30,90,0,2,H,1,1,L,99,17,#,20,500,0,13,204942609,4,0,1
0,100,0,#,T,2,1,L,99,1,#,999,1512,0,13,328079370,2,0,0
41,100,0,1,D,1,1,L,99,1,11,39,302,0,1,988740524,2,0,0
29,40,1,2,T,1,1,L,10,1,12,24,960,0,23,955861993,2,0,1
22,60,0,2,H,1,1,L,99,1,12,44,380,0,**,978705891,2,0,0
41,100,0,2,T,1,1,L,99,1,12,39,324,500,11,981352751,2,0,0
25,70,0,1,S,1,1,a,99,1,11,25,510,0,37,254257984,4,0,0
22,100,4,2,D,1,1,L,4,1,#,20,324,500,1,992569045,2,1,0
35,100,0,2,T,1,1,L,99,99,#,24,432,0,13,306090229,4,0,0
4,2,0,1,K,1,1,L,99,1,#,44,1460,500,27,242249393,4,0,0
25,50,0,2,T,1,1,L,99,21,11,22,1382,0,13,965251798,2,0,2
27,0,2,2,K,1,1,L,7,6,12,25,3640,0,27,985106179,4,0,1
50,100,1,1,T,1,1,L,12,1,#,43,324,0,13,941043539,2,0,0
36,80,0,2,T,1,1,L,99,1,12,36,1661,0,13,243718556,4,0,1
42,110,0,1,T,1,1,L,99,1,#,26,153,0,10,315584400,4,0,0
45,80,0,2,T,1,1,L,99,1,12,44,500,0,**,240731914,4,0,1
44,90,0,2,T,1,1,L,99,1,15,43,120,500,**,986294660,4,0,0
30,70,0,2,T,1,1,L,99,1,11,24,120,0,**,946628430,2,0,1
23,10,3,2,T,1,1,a,10,8,#,16,5130,0,10,991512938,2,0,1
48,40,1,2,T,1,1,L,9,1,#,36,9800,0,28,307607069,2,0,1
47,50,0,1,D,1,1,L,99,2,#,29,980,0,1,103205654,2,0,1
27,50,1,1,K,1,1,a,11,1,#,32,600,0,27,613196834,2,0,1
30,100,0,1,S,1,1,L,99,1,11,25,540,0,**,961793727,2,0,0
22,100,0,2,C,1,1,L,99,1,12,54,324,0,23,991060348,4,0,0
23,130,0,2,T,1,1,a,99,1,11,17,2556,0,14,964552285,4,0,2
21,40,0,1,T,1,1,a,99,1,#,19,8100,0,10,253642168,2,0,1
66,50,0,2,C,1,1,L,99,1,11,62,700,0,**,962410311,2,0,1
28,90,0,2,T,1,1,L,99,1,12,28,1007,0,**,996010332,4,0,0
32,100,3,2,Q,1,1,L,10,1,12,22,3952,0,44,906349352,2,1,0
31,30,3,1,K,1,1,L,10,1,12,24,8220,0,13,607311645,3,0,0
22,3,8,1,T,1,1,L,5,1,#,17,130,0,**,952283860,2,1,0
23,20,0,1,K,1,#,#,99,1,#,23,300,500,**,250580778,3,1,0
34,80,0,2,Q,1,1,L,99,1,#,25,6360,0,**,944644284,4,0,1
28,90,0,1,S,1,1,L,99,1,12,25,1080,0,38,977500788,4,0,1
33,90,0,1,Q,1,1,L,99,1,11,32,8621,0,40,984716064,4,0,1
44,80,0,2,Q,1,1,R,99,1,#,42,3441,0,**,255180667,4,0,0
65,3,3,2,K,1,1,L,10,8,#,49,190,0,27,605436573,2,1,0
57,10,6,1,C,1,1,a,4,20,#,45,7948,0,34,516080541,2,0,0
32,90,0,1,T,1,#,#,99,1,12,31,6940,500,**,994049751,4,0,0
59,3,7,2,T,1,1,L,4,1,12,59,1488,0,**,243285928,3,1,1
43,100,1,2,N,1,1,L,6,1,12,41,324,0,**,982261553,2,0,0
31,0,0,1,Q,1,1,a,99,99,#,48,2610,0,40,905461581,2,0,1
41,70,0,2,H,1,1,L,99,1,#,31,889,0,15,204476467,3,0,2
27,50,0,2,T,1,1,L,99,1,#,27,500,500,11,249269650,2,0,1
30,50,0,2,N,1,1,L,99,6,12,29,540,500,34,988629202,4,0,0
53,90,0,2,C,1,1,L,99,1,#,48,88176,0,22,952974237,4,0,1
25,110,0,1,T,1,1,L,99,1,11,20,3600,0,14,945039623,2,0,0
46,30,1,1,C,1,1,L,7,1,#,39,980,0,23,509329393,4,0,2
53,140,0,1,S,1,1,L,99,1,11,43,174,0,36,403543664,4,0,0
45,100,0,2,T,1,1,L,99,8,#,28,13331,0,14,303691552,2,0,1
32,80,0,2,C,1,1,L,99,25,#,26,324,0,23,943200697,4,0,1
38,100,0,2,T,1,1,a,99,1,12,32,324,0,5,974312036,2,1,0
49,100,0,2,T,1,1,L,99,1,12,48,302,0,10,994873934,2,0,0
36,60,0,1,C,1,1,L,99,1,12,33,960,0,23,969179517,2,1,0
70,50,0,2,T,1,1,L,99,6,11,70,324,0,14,246366669,3,0,1
36,100,0,2,K,1,1,a,99,1,11,27,1000,0,28,940454289,2,1,1
40,90,0,2,T,1,1,L,99,1,11,37,2149,0,**,244208140,4,0,1
45,50,0,1,T,1,1,L,99,1,11,44,6169,0,12,995043763,2,0,0
44,0,7,1,K,1,1,L,3,21,15,42,3000,500,27,984291198,2,0,0
31,10,2,2,D,1,1,L,3,1,11,30,3335,0,1,984790724,2,0,0
49,140,0,2,N,1,1,L,99,1,11,42,5600,0,33,940676391,4,0,0
46,100,0,1,C,1,1,a,99,1,11,37,324,0,23,941205224,4,0,0
34,70,0,1,T,1,1,L,99,1,12,33,10000,0,**,989946884,4,0,1
59,5,0,1,T,1,1,L,99,1,#,58,540,500,**,257374426,4,0,1
35,110,0,1,K,1,1,L,99,1,#,24,120,0,30,606165355,4,0,0
31,90,0,2,S,1,1,L,99,20,12,20,240,0,13,403696270,4,0,1
36,40,0,1,T,1,1,a,99,1,#,35,324,0,11,252672268,2,0,0
44,0,0,1,H,1,#,#,99,1,12,44,2040,500,**,240301836,4,0,0
59,100,3,2,C,1,1,L,10,1,#,53,324,0,23,951428482,2,1,0
59,90,0,1,R,1,1,L,99,1,#,56,410,500,17,995370139,4,0,1
36,100,0,2,K,1,1,L,99,1,12,28,302,0,**,942697748,4,0,0
28,100,7,1,Q,1,1,R,4,12,#,28,960,0,47,254941785,2,1,0
18,100,0,2,T,1,1,L,99,1,12,44,324,0,40,985384299,2,0,0
54,80,0,2,H,1,1,L,99,1,#,45,3950,0,3,944340874,4,0,1
24,3,3,1,T,1,1,L,10,1,11,23,1510,0,**,994324832,2,1,0
38,100,9,2,T,1,1,L,3,1,11,31,1164,0,11,957883752,3,1,0
27,100,0,2,T,1,1,L,99,1,11,24,8052,0,22,969968040,90,0,0
54,90,0,2,K,1,1,L,99,1,#,51,120,0,28,973642058,4,0,0
28,3,0,1,C,1,1,L,99,1,#,28,480,500,23,996463123,4,0,0
45,60,0,2,T,1,1,L,99,1,#,30,640,0,12,324409471,2,0,1
18,20,0,1,T,1,1,L,99,1,12,52,378,500,14,991564478,4,0,1
35,110,0,1,T,1,1,L,99,20,11,27,1503,0,11,328796128,4,0,1
30,90,0,2,C,1,1,L,99,1,#,30,980,500,23,243134309,4,0,0
71,100,0,2,T,1,1,L,99,1,11,66,540,500,**,976907980,4,0,0
9,0,2,2,Q,1,1,L,3,1,#,40,130,0,40,997541376,2,0,0
52,0,3,1,T,1,1,L,3,1,#,50,2149,500,13,995978569,2,1,1
18,3,0,2,C,1,1,a,99,8,#,16,6480,0,23,255766806,2,0,0
23,100,0,2,T,1,1,L,99,21,16,21,864,500,8,991209773,2,0,0
19,70,0,2,N,1,1,L,99,1,#,44,1330,0,32,961114652,4,0,1
49,100,0,1,T,1,1,L,99,1,#,33,324,0,13,323890158,2,0,0
46,100,0,2,K,1,1,L,99,1,12,45,324,500,**,993095241,2,0,0
52,90,0,2,K,1,1,L,99,1,#,52,3900,500,**,241322961,4,0,0
33,100,0,2,T,1,1,L,99,10,11,31,324,0,28,973119575,4,0,0
40,100,0,1,H,1,1,L,99,8,#,20,19600,0,4,200306998,2,0,0
42,80,0,2,T,1,1,L,99,1,12,41,648,0,**,990315702,4,0,1
25,100,0,2,Q,1,1,L,99,1,#,14,324,0,42,906024655,3,0,0
17,100,1,2,T,1,1,L,7,1,12,44,324,0,**,970111857,2,0,0
17,100,0,1,C,1,1,L,99,10,#,44,1620,0,22,982825816,2,0,0
33,80,0,1,R,1,0,#,99,1,11,30,480,500,17,980744671,4,0,0
46,30,0,1,T,1,1,L,99,1,11,46,250,0,**,249433746,4,0,0
47,100,0,2,C,1,1,L,99,1,11,44,830,0,**,973000116,4,0,0
19,140,0,2,R,1,1,L,99,1,#,40,800,0,18,961684381,4,0,1
44,0,2,2,Q,1,1,a,8,1,11,40,2474,0,**,987270866,3,0,1
44,70,0,1,T,1,1,L,99,1,11,44,2678,0,13,243023615,4,0,1
