customer_rank,arrears_at,identified_doc,career,pref,sex,region,bill_updage_count,id,domain,campaign,contract_type,entry_age,age,payway,arrears_count,amount,paid_flg,selling_method
40,6,1,11,**,1,T,0,246248846,0,a,1,18,25,4,2,6640,0,1
50,99,1,#,**,1,K,1,953930475,0,L,1,58,63,4,0,500,0,1
70,99,1,12,**,1,K,1,940639105,0,a,1,42,52,2,0,51,0,1
140,99,1,#,27,1,K,1,606509201,0,L,1,58,68,2,0,5980,0,1
100,99,1,12,**,1,H,0,243855759,0,L,1,41,41,4,0,540,0,1
50,99,8,12,27,2,T,1,947402816,0,L,1,49,56,3,0,2149,0,1
30,99,8,12,12,1,T,1,987460328,0,L,1,50,53,2,0,240,0,1
70,99,1,12,47,2,Q,0,252702526,0,a,1,34,36,4,0,1,0,1
50,99,1,12,**,2,T,0,980600719,0,L,1,57,59,4,0,1440,0,1
100,99,1,12,40,2,Q,0,978070571,0,a,1,34,39,4,0,1058,0,1
100,7,1,11,40,2,Q,0,906485234,0,L,1,22,32,2,2,324,0,1
90,99,1,#,13,1,T,1,328568213,0,a,1,30,40,4,0,6500,0,1
40,99,1,#,**,1,T,1,956895494,0,L,1,17,21,2,0,3736,0,1
100,99,99,#,40,1,Q,1,900789498,0,L,1,24,43,2,0,980,0,1
110,99,1,#,25,2,K,0,600853190,0,L,1,35,55,4,0,120,0,1
30,99,8,16,27,2,K,0,255178619,500,L,1,58,58,2,0,1,0,1
70,99,99,#,40,2,Q,1,904489179,0,L,1,26,40,2,0,3650,0,1
120,99,1,#,30,1,K,0,603616783,0,L,1,33,19,4,0,20,0,1
100,99,99,#,23,1,C,0,995828751,0,R,1,44,47,4,0,324,0,1
80,99,1,11,**,1,Q,1,995002413,500,L,1,49,50,4,0,259,0,1
50,99,1,#,26,2,K,1,605805638,0,L,1,55,70,2,0,5300,0,1
0,4,1,12,**,1,T,0,980264222,0,L,1,36,41,2,5,3320,0,1
90,99,1,11,**,2,C,0,982385763,500,L,1,33,35,4,0,3422,0,1
110,99,1,11,26,1,K,0,615384435,0,L,1,22,32,4,0,20,0,1
100,99,1,#,9,2,T,0,301160294,0,a,1,18,41,2,0,2980,0,1
30,99,1,#,**,2,T,1,256763402,0,a,1,20,43,3,0,1620,0,1
10,6,1,#,12,1,T,0,240880514,0,L,1,38,13,2,5,120,0,1
50,99,1,#,40,1,Q,1,904598890,0,L,1,45,59,3,0,2011,0,1
0,3,1,11,13,1,T,1,340669389,0,L,1,22,29,2,2,3000,0,1
100,99,1,#,27,1,K,0,606472876,0,L,1,20,30,4,0,1512,0,1
100,99,1,#,20,2,T,0,942395005,0,L,1,30,37,4,0,324,0,1
40,99,1,12,**,2,K,0,248797454,0,a,1,49,49,2,0,250,0,1
90,99,1,#,**,1,T,1,943579847,0,a,1,22,31,4,0,10597,0,1
70,99,1,#,**,1,K,1,607287299,0,L,1,21,29,2,0,2120,0,1
100,99,1,11,**,1,C,0,960708311,0,L,1,47,51,2,0,1800,0,1
60,99,1,11,**,2,T,0,969421480,0,L,1,38,52,2,0,2400,0,1
100,10,1,#,8,1,T,0,313056304,0,L,1,32,53,2,3,540,1,1
100,99,17,#,27,2,K,0,945617383,0,L,1,20,26,4,0,9720,0,1
50,99,99,#,40,2,Q,0,903027957,0,L,1,46,62,2,0,240,0,1
100,99,99,#,35,2,N,0,804046261,0,L,1,27,42,4,0,928,0,1
100,99,1,#,25,2,T,0,340071958,0,a,1,28,38,4,0,1402,0,1
50,99,1,#,**,1,T,0,244370961,0,L,1,58,58,4,0,1050,0,1
20,99,1,12,10,1,T,1,240497820,0,L,1,47,18,4,0,4943,0,1
100,99,1,11,**,1,C,0,957715323,0,a,1,54,59,4,0,8580,0,1
10,8,1,12,44,1,Q,1,964976842,0,L,1,24,28,2,5,1000,0,1
60,99,1,#,**,1,C,0,943887943,0,a,1,44,54,1,0,840,0,1
50,99,1,11,21,1,C,0,245601822,0,L,1,26,28,2,0,300,0,1
20,8,17,11,40,1,T,0,955593182,0,L,1,18,23,2,5,420,0,1
10,3,1,12,13,2,T,2,969101502,0,L,1,20,24,2,2,162,0,1
100,8,1,11,8,1,T,0,247170141,0,a,1,21,23,4,5,663,1,1
50,99,1,#,28,1,K,1,963140627,0,L,1,40,20,2,0,4163,0,1
100,99,1,11,**,2,Q,0,907155766,0,a,1,41,51,4,0,324,0,1
50,10,1,11,12,1,T,1,965910348,0,a,1,28,32,2,1,540,0,1
80,99,1,#,26,2,K,0,254725274,0,a,1,57,50,4,0,360,0,1
100,99,1,12,**,1,Q,0,995905408,500,L,1,41,41,2,0,324,0,1
60,99,1,11,**,1,K,0,966388751,0,L,1,31,34,2,0,1307,0,1
3,4,1,11,10,1,T,0,963468816,0,a,1,16,23,2,4,1007,1,1
50,99,8,#,34,2,T,1,944606697,0,L,1,25,32,2,0,2590,0,1
60,99,1,#,43,2,Q,1,907512378,0,a,1,31,41,2,0,12390,0,1
50,99,1,11,23,1,C,0,251284596,0,L,1,70,71,2,0,120,0,1
100,99,1,#,24,2,K,1,616054711,0,a,1,46,25,4,0,1007,0,1
50,99,1,#,11,2,T,0,251095643,500,L,1,49,49,3,0,400,0,1
50,99,2,#,13,2,T,1,957911818,0,L,2,999,999,2,0,120,0,1
40,11,1,#,23,1,C,0,514625154,0,L,1,22,35,2,2,600,1,1
90,99,1,#,3,2,H,1,962580368,0,L,1,37,19,4,0,600,0,1
60,99,1,11,12,1,C,1,952904799,0,L,1,22,28,2,0,2300,0,1
70,99,1,#,13,1,T,1,946290690,0,L,1,20,28,2,0,9280,0,1
110,99,1,#,13,2,C,1,503938025,0,L,1,18,36,4,0,226,0,1
100,99,99,#,22,1,C,0,500802733,0,L,1,42,63,2,0,324,0,1
70,99,1,11,12,2,T,1,962971008,0,L,1,35,39,3,0,4326,0,1
10,5,1,11,47,2,T,0,986735388,0,L,1,42,44,2,3,120,1,1
100,99,1,#,11,2,T,0,943840532,0,a,1,24,33,4,0,324,0,1
30,7,1,11,15,1,T,1,981237611,0,a,1,28,32,2,1,7600,0,1
40,99,26,12,12,2,T,0,246232556,500,L,1,57,57,2,0,240,1,1
2,99,1,11,8,2,S,1,615750208,0,L,1,27,37,3,0,500,0,1
3,9,21,#,45,1,Q,0,965587624,0,L,1,21,25,3,4,3000,1,1
110,99,99,#,23,#,C,1,514880087,0,L,2,999,0,4,0,6600,0,1
100,99,1,#,**,2,T,0,987005429,0,L,1,29,33,4,0,6700,0,1
100,99,20,#,13,2,T,0,309116464,0,a,1,12,22,2,0,324,0,1
80,99,17,#,1,1,T,0,962995619,0,L,1,17,21,2,0,1007,0,1
50,99,8,#,44,2,Q,1,953436088,0,L,1,15,21,2,0,3110,0,1
30,99,1,12,**,2,Q,0,254809293,500,L,1,69,69,2,0,1,0,1
50,99,1,#,40,1,Q,1,904628083,0,L,1,22,36,3,0,7000,0,1
80,99,1,#,29,2,K,0,987019188,0,L,1,54,55,4,0,15400,0,1
80,99,99,#,33,1,N,0,803278766,0,L,1,20,36,2,0,5000,0,1
0,3,1,#,11,2,T,1,242065422,500,L,1,66,10,2,4,540,0,1
50,11,1,#,29,2,K,1,614260692,0,L,1,23,36,2,1,1620,0,1
110,99,17,11,14,2,T,0,948682207,0,a,1,18,26,4,0,250,0,1
90,99,1,11,14,2,T,1,253810148,0,L,1,30,30,2,0,12540,0,1
60,99,1,#,4,1,H,1,946292712,0,L,1,31,19,2,0,21329,0,1
60,99,6,12,27,2,K,0,984146880,0,L,1,19,23,2,0,980,0,1
100,99,1,#,13,1,H,0,200539204,0,L,1,24,43,4,0,864,0,1
100,99,1,12,27,1,T,1,967087041,0,L,1,21,24,4,0,1637,0,1
70,99,1,#,28,1,K,1,613465882,0,L,1,33,49,2,0,1960,0,1
20,99,1,#,40,1,Q,1,959788021,0,L,1,38,20,2,0,2149,0,1
50,99,1,#,**,2,H,0,959191863,0,L,1,35,40,2,0,8970,0,1
100,99,1,12,9,1,T,0,962694863,0,L,1,25,29,4,0,1080,0,1
5,3,17,#,27,1,K,0,980874104,0,a,1,16,21,2,6,490,0,1
70,99,1,#,13,#,T,0,245981266,0,L,2,999,0,4,0,1814,0,1
80,99,1,11,**,2,N,1,252539951,500,L,1,55,55,4,0,69,0,1
70,99,1,12,14,2,T,1,953173460,0,L,1,49,54,2,0,1058,0,1
5,3,6,#,13,2,T,0,324648980,0,a,1,21,37,2,9,6840,0,1
20,99,1,#,13,1,T,1,972108696,0,L,1,51,15,4,0,1058,0,1
50,99,99,#,14,1,T,0,315643116,0,L,1,49,66,2,0,120,0,1
100,99,1,#,13,2,T,0,944224542,0,L,1,33,42,4,0,324,0,1
70,99,17,12,27,2,K,1,954971149,0,L,1,16,21,2,0,67532,0,1
80,99,1,12,28,1,K,1,240952624,0,L,1,37,37,4,0,2780,0,1
10,3,1,#,23,2,C,1,507281729,0,L,1,34,48,2,1,1730,0,1
50,99,1,11,12,1,T,1,244877192,500,L,1,33,33,2,0,3540,0,1
100,11,1,11,**,1,T,0,958884335,0,L,1,27,32,2,2,1620,0,1
90,99,1,#,7,2,H,2,203242430,0,a,1,17,35,4,0,1820,0,1
50,99,1,#,27,2,K,1,250314916,500,L,1,21,23,2,0,5645,0,1
100,3,1,11,**,2,C,0,971601056,0,a,1,20,25,4,3,324,0,1
50,99,8,#,27,1,K,0,604346604,0,L,1,26,43,2,0,756,0,1
20,99,1,#,18,1,R,0,250923731,0,L,1,37,15,4,0,1,0,1
30,99,1,11,**,1,K,0,257388678,500,L,1,59,59,2,0,1,0,1
50,99,1,#,21,1,C,0,243573906,0,R,1,76,77,2,0,1200,0,1
90,99,1,16,**,2,T,1,987791343,0,L,1,48,49,4,0,360,0,1
60,99,8,#,27,2,K,1,601255639,0,L,1,30,49,3,0,88,0,1
100,7,1,#,14,1,T,0,307997219,0,L,1,27,37,2,1,980,0,1
50,99,1,#,37,2,K,1,614832166,0,L,1,21,32,2,0,400,0,1
130,99,1,#,11,2,T,0,314673417,0,a,1,30,49,4,0,380,0,1
100,99,1,#,29,1,K,0,613445126,0,L,1,23,41,3,0,648,0,1
90,99,1,#,33,2,N,1,246825590,0,R,1,29,29,4,0,700,0,1
5,3,1,11,27,1,K,1,248977511,0,a,1,26,28,2,4,403,0,1
70,99,1,#,**,1,Q,0,947141326,0,L,1,37,46,2,0,141,0,1
50,99,6,#,13,1,T,1,958061915,0,L,1,40,47,2,0,1007,0,1
80,99,1,#,41,2,Q,1,907226827,0,L,1,23,31,4,0,699,0,1
90,99,1,#,**,2,K,1,248933464,500,L,1,50,52,4,0,324,0,1
90,99,17,11,27,2,K,1,954334337,0,L,1,19,24,4,0,11036,0,1
50,99,6,11,12,2,T,1,965514407,0,L,1,27,31,2,0,2600,0,1
3,10,6,#,23,2,C,1,940360947,0,L,1,29,37,2,3,2389,1,1
100,99,1,#,43,1,Q,0,904004206,0,L,1,28,17,4,0,324,0,1
20,99,1,#,14,2,T,1,990772594,500,L,1,42,13,2,0,1058,0,1
3,4,1,12,41,1,Q,1,986123486,0,L,1,38,40,2,7,1095,1,1
3,3,1,#,25,1,K,1,601170055,0,L,1,31,51,2,9,240,0,1
90,99,1,#,13,1,N,1,945597613,0,a,1,15,24,4,0,324,0,1
40,99,1,#,23,1,C,3,945196415,0,L,1,15,23,2,0,1110,0,1
40,8,1,#,23,1,C,1,507800577,0,L,1,25,37,2,1,600,0,1
100,99,1,#,40,2,Q,0,250904934,0,a,1,43,17,4,0,1800,0,1
100,99,1,11,22,2,T,0,969968040,0,L,1,24,27,90,0,8052,0,1
100,5,1,12,27,1,T,0,243857988,0,a,1,18,21,3,5,60,1,1
2,99,1,12,**,1,K,0,988700981,0,a,1,49,13,2,0,477,0,1
110,99,1,#,22,2,C,1,973841732,0,L,1,45,49,4,0,120,0,1
50,99,1,11,**,2,Q,0,991959668,500,L,1,56,58,2,0,480,0,1
50,99,8,12,35,1,T,0,241174456,0,L,1,19,21,4,0,500,0,1
0,3,26,#,**,2,C,0,969425028,0,a,1,24,30,2,8,1220,1,1
110,99,1,#,**,2,T,1,318493618,0,L,1,37,45,4,0,1369,0,1
20,7,1,#,12,1,T,0,969174291,0,L,1,44,15,2,1,4320,0,1
90,99,1,11,**,1,T,0,951552623,0,a,1,19,27,4,0,648,0,1
100,99,1,#,23,2,C,0,989802655,0,a,1,43,18,2,0,1262,0,1
20,99,1,#,22,2,C,0,242244111,0,a,1,50,15,2,0,120,0,1
50,99,1,12,**,2,T,1,255153676,500,L,1,56,56,2,0,702,0,1
50,99,1,#,27,1,K,0,989532967,0,R,1,54,56,2,0,5000,0,1
110,99,8,#,23,1,C,0,503861802,0,L,1,16,35,4,0,500,0,1
0,4,1,12,**,2,K,1,242854943,0,L,1,27,28,2,5,271,1,1
100,99,1,12,15,2,T,0,981620276,0,a,1,42,47,4,0,324,0,1
50,99,99,11,12,2,T,0,317828014,0,L,1,56,66,4,0,1918,0,1
140,99,1,#,25,2,K,0,603695967,0,a,1,18,37,4,0,4120,0,1
3,8,1,#,40,2,Q,0,943225493,0,a,1,58,66,3,5,360,1,1
3,99,1,11,28,#,K,1,950153374,0,L,2,999,0,4,0,1198,0,1
100,99,1,11,1,2,D,0,977661608,0,L,1,40,43,4,0,2512,0,1
110,99,1,11,14,1,K,0,616000590,0,L,1,27,35,4,0,3250,1,1
100,99,1,12,27,2,T,0,946175779,0,L,1,44,49,4,0,360,0,1
70,99,1,12,**,1,T,0,250331363,500,L,1,28,28,4,0,240,0,1
100,99,1,#,23,1,C,0,513909724,0,L,1,25,40,2,0,302,0,1
50,99,1,11,14,1,T,0,253389665,0,L,1,35,36,2,0,23900,0,1
80,99,8,12,40,1,Q,1,981777726,0,L,1,18,21,4,0,956,0,1
60,99,1,11,46,1,Q,1,983612350,0,L,1,34,36,3,0,2100,0,1
130,99,1,#,27,2,K,1,614546025,0,L,1,36,49,4,0,1080,0,1
100,4,1,#,1,2,D,0,992569045,500,L,1,20,22,2,4,324,1,1
30,99,1,11,27,2,K,0,253668053,0,a,1,23,23,4,0,960,0,1
100,99,1,#,27,2,K,0,605887162,0,a,1,47,28,4,0,980,0,1
50,99,1,11,43,2,Q,0,995109165,500,L,1,32,33,2,0,120,0,1
3,99,1,11,1,2,D,0,248670482,0,a,1,64,64,1,0,1,0,1
20,99,1,12,**,2,T,1,253823748,0,a,1,47,18,4,0,1058,0,1
100,99,1,#,**,2,C,1,943378375,0,L,1,39,48,2,0,1007,0,1
90,99,17,#,11,1,T,0,942568698,0,a,1,21,30,4,0,1710,0,1
60,12,1,12,**,2,Q,0,977291933,0,L,1,44,20,2,1,960,0,1
10,5,1,11,25,2,K,1,990867612,0,L,1,71,72,2,5,324,0,1
10,5,1,#,29,2,K,1,946404970,0,L,1,52,58,2,1,2678,0,1
80,99,1,12,14,1,T,0,992619256,0,L,1,26,28,4,0,8880,1,1
90,99,1,#,17,1,R,1,995370139,500,L,1,56,59,4,0,410,0,1
80,11,1,#,5,1,H,1,203145454,0,L,1,29,45,2,1,7619,0,1
50,99,1,11,**,1,N,1,250628448,0,L,1,61,61,4,0,7100,0,1
90,99,1,11,11,1,T,1,251324179,500,L,1,45,45,4,0,540,0,1
100,99,1,12,**,1,T,0,252293859,0,a,1,44,13,4,0,950,0,1
100,99,1,12,**,2,D,0,995712006,500,L,1,53,56,2,0,1440,0,1
110,99,1,#,12,2,T,0,945159954,0,L,1,28,34,4,0,765,0,1
110,99,1,11,**,2,D,1,952213952,0,a,1,39,47,4,0,300,0,1
60,99,1,#,**,1,T,0,325143992,0,L,1,14,28,2,0,9000,0,1
80,99,1,#,11,2,T,1,992414110,500,L,1,47,48,4,0,1544,0,1
100,99,1,12,18,1,R,0,981350309,0,L,1,43,44,4,0,324,0,1
70,99,1,12,**,2,T,1,240720737,500,L,1,25,27,4,0,940,0,1
3,99,1,#,29,2,K,0,256237954,0,#,1,28,30,1,0,1,0,#
90,99,17,#,13,1,T,1,970944694,0,L,1,19,22,4,0,2149,0,1
90,99,1,11,**,1,C,1,959898060,0,L,1,23,28,4,0,120,0,1
3,99,8,#,11,1,T,0,994610959,500,#,1,51,52,1,0,780,0,#
100,99,1,11,14,2,T,0,241168554,0,L,1,27,28,4,0,302,0,1
70,99,1,12,14,2,T,1,944344177,0,L,1,26,32,2,0,480,0,1
60,99,1,11,**,1,N,1,988190679,500,L,1,33,37,2,0,756,0,1
100,99,99,#,23,1,C,0,504712343,0,L,2,999,999,90,0,324,0,1
10,4,1,#,47,2,Q,0,978965455,500,L,1,37,40,2,2,1440,0,1
90,99,1,12,29,2,K,1,990495956,0,L,1,31,32,4,0,130,0,1
5,99,1,#,**,1,T,1,253837922,500,L,1,40,40,4,0,864,0,1
60,99,1,11,14,1,T,1,968701149,0,L,1,49,55,2,0,5900,0,1
50,11,99,#,1,2,D,0,103749530,0,L,1,28,42,3,1,3240,0,1
3,99,1,12,46,2,Q,0,250685422,500,L,1,50,50,1,0,48,0,1
40,10,1,#,**,1,Q,0,948794751,0,R,1,29,34,2,1,324,0,1
50,99,1,12,**,1,T,0,995207091,0,L,1,69,69,2,0,120,0,1
110,99,1,#,34,1,S,0,400155976,0,L,1,18,37,4,0,540,0,1
0,10,1,#,**,1,T,0,944213900,0,L,1,34,43,2,3,570,1,1
50,99,1,11,**,2,K,1,244337402,0,L,1,53,53,2,0,4212,0,1
110,99,1,12,**,1,K,1,986328927,500,L,1,41,42,4,0,22251,0,1
3,9,8,#,9,1,T,0,241953948,0,L,1,33,33,3,4,5410,0,1
110,99,20,11,11,1,T,1,328796128,0,L,1,27,35,4,0,1503,0,1
60,10,1,11,11,2,T,1,960658070,0,a,1,22,29,4,3,324,0,1
50,99,21,#,12,2,T,1,964704901,0,L,1,27,30,4,0,1367,0,1
100,99,17,11,33,1,N,0,969505085,0,L,1,17,21,3,0,200,0,1
100,99,1,#,23,2,C,0,943967619,0,L,1,43,19,2,0,324,0,1
0,99,1,#,13,1,T,1,948229768,0,a,1,28,37,2,0,3647,1,1
110,99,1,11,**,2,T,1,968978839,0,L,1,25,31,4,0,5618,0,1
30,99,1,12,**,1,T,0,259202972,0,a,1,38,38,2,0,1,0,1
100,99,1,#,13,2,T,0,325613105,0,a,1,24,39,2,0,864,0,1
5,99,28,#,20,1,T,0,259200852,500,L,1,29,29,2,0,1,0,1
20,99,8,#,28,2,K,0,253568279,0,a,1,18,20,4,0,880,0,1
40,9,1,#,**,2,K,1,969027425,0,L,1,45,51,2,1,1760,0,1
10,3,1,11,25,1,K,0,972780569,0,L,1,40,21,2,5,100,0,1
60,99,1,#,22,1,C,0,503744649,0,L,1,34,53,2,0,3201,0,1
100,99,6,#,14,2,R,0,700264027,0,L,1,28,46,4,0,432,0,1
40,8,1,11,6,2,H,0,964690861,0,a,1,26,33,3,1,5800,0,1
30,99,1,#,1,1,D,1,256123089,500,9,1,33,33,4,0,5142,0,#
100,3,1,12,27,#,T,0,972720596,0,I,2,999,0,2,10,324,0,1
50,99,1,11,12,1,T,0,995043763,0,L,1,44,45,2,0,6169,0,1
90,99,1,#,43,1,Q,0,900332166,0,L,1,7,54,4,0,520,0,1
3,4,1,12,28,1,K,1,988621894,0,L,1,39,41,4,8,2149,1,1
0,3,8,12,14,2,T,0,974961759,0,L,1,60,63,2,4,1680,1,1
40,99,1,#,8,1,C,0,252697455,500,9,1,42,42,4,0,38160,0,#
50,99,1,#,1,#,D,1,969999084,0,L,2,999,0,2,0,700,0,1
10,6,8,12,13,2,T,0,241450932,0,L,1,31,31,2,2,500,0,1
100,99,8,#,12,2,T,0,313750530,0,L,1,19,40,4,0,324,0,1
100,99,6,#,34,2,N,1,981960850,0,L,1,15,51,4,0,189,0,1
70,99,1,12,**,1,T,0,240981431,0,L,1,32,33,4,0,4960,0,1
3,4,1,#,27,2,K,1,980393000,0,L,1,46,20,2,7,280,0,1
80,99,1,#,27,2,R,1,253852078,0,L,1,41,41,4,0,2800,0,1
80,99,1,12,**,2,Q,0,992076753,0,L,1,49,51,4,0,400,0,1
10,3,17,#,11,2,T,0,953721794,0,L,1,18,23,3,1,14000,0,1
90,99,1,11,40,1,Q,0,955533762,0,L,1,21,26,4,0,324,0,1
10,3,1,12,40,2,T,0,944034660,0,L,1,45,18,2,3,130,1,1
0,10,17,11,14,1,T,0,945394539,0,L,1,24,31,2,3,540,1,1
110,99,1,11,35,2,N,1,949815514,0,L,1,35,41,4,0,365,0,1
100,99,1,11,11,2,T,0,949546198,0,L,1,21,29,4,0,1910,0,1
100,99,1,11,24,1,C,1,986271111,0,L,1,25,26,4,0,2610,0,1
1,3,1,#,29,1,K,1,245149357,500,#,1,61,61,2,2,594,1,#
100,99,1,#,1,1,D,0,103326374,0,L,1,15,32,4,0,540,0,1
10,6,99,11,34,1,N,0,804426057,0,L,1,22,32,2,7,1645,1,1
100,99,1,11,**,2,Q,0,977769841,500,L,1,45,48,4,0,952,0,1
70,99,17,11,1,1,D,1,952187931,0,L,1,18,24,3,0,3433,0,1
60,99,1,11,14,2,T,0,307088463,0,a,1,23,36,2,0,228,0,1
50,99,1,12,**,1,Q,0,250894723,0,a,1,52,54,4,0,2200,0,1
20,99,1,#,26,2,K,0,958668103,0,a,1,47,20,4,0,12800,0,1
30,99,28,12,1,2,D,1,248435734,0,L,1,20,22,2,0,5389,0,1
110,99,1,#,29,2,K,1,941825784,0,L,1,20,29,4,0,1007,0,1
70,99,1,12,**,1,T,1,969989449,0,a,1,27,33,4,0,1720,0,1
100,99,1,12,13,2,T,0,254959661,0,a,1,51,48,4,0,1998,0,1
30,99,1,11,45,1,Q,0,257419255,0,a,1,43,43,4,0,1,0,1
60,99,1,#,1,1,D,0,103680741,0,a,1,15,30,2,0,324,0,1
30,99,1,11,28,1,K,0,255182568,500,L,1,36,36,4,0,1200,0,1
20,99,1,#,27,2,K,1,972364410,0,a,1,56,20,4,0,2000,0,1
50,99,8,11,11,1,Q,0,981230797,500,#,1,65,67,2,0,486,0,0
70,99,99,#,42,2,Q,1,903939929,0,L,1,31,48,2,0,57165,0,1
110,99,17,11,28,2,K,0,957695994,0,a,1,15,23,3,0,130,0,1
80,99,17,11,14,2,T,1,940948973,0,a,1,20,29,2,0,194,0,1
40,99,27,11,26,2,T,1,958830278,0,L,1,19,24,3,0,15296,0,1
90,99,1,#,**,1,T,1,308580952,0,L,1,46,55,4,0,808,0,1
100,10,1,#,40,2,Q,0,988870325,500,L,1,59,62,2,3,648,1,1
90,99,1,#,11,1,H,0,957171674,0,L,1,24,29,4,0,1,0,1
70,99,1,#,17,2,R,0,700606368,0,a,1,16,33,2,0,324,0,1
70,99,1,12,12,2,T,0,990696964,0,L,1,48,49,4,0,400,0,1
3,99,1,#,14,1,T,1,979865987,0,a,1,25,30,4,0,1007,1,1
100,99,1,12,40,1,Q,0,906828726,0,L,1,44,53,4,0,324,0,1
80,99,1,11,**,1,C,0,996500802,0,L,1,45,45,4,0,32940,0,1
50,99,1,11,27,2,K,1,250897183,0,a,1,35,35,2,0,576,0,1
110,99,99,#,13,2,T,0,314312494,0,L,1,34,52,4,0,47,0,1
100,99,8,#,11,2,T,0,304425733,0,L,1,21,8,4,0,302,0,1
50,99,1,#,**,1,Q,0,951382440,0,L,1,50,56,2,0,120,1,1
100,99,1,12,13,2,T,0,994859086,0,L,1,30,31,4,0,540,0,1
50,99,1,12,**,1,T,0,968887345,0,L,1,22,25,3,0,12020,0,1
110,99,1,12,40,2,Q,0,906382449,0,L,1,32,45,2,0,960,0,1
90,99,1,11,13,2,T,0,985449249,0,L,1,31,33,4,0,668,0,1
100,99,1,12,35,1,N,0,965697882,0,a,1,26,32,4,0,324,0,1
10,3,1,12,11,1,T,0,954592862,0,L,1,38,43,2,8,250,1,1
90,99,10,11,27,2,K,1,962571565,0,L,1,30,34,2,0,4818,0,1
30,6,1,12,27,2,K,1,241409704,0,L,1,22,22,2,1,3670,0,1
110,99,1,#,**,1,C,1,505072212,0,a,1,15,35,4,0,6785,0,1
50,99,1,12,**,1,T,1,247858221,0,L,1,71,71,4,0,324,0,1
60,99,1,11,**,1,C,2,958458232,0,L,1,23,27,4,0,1007,0,1
90,99,1,#,27,1,K,0,959496879,0,L,1,36,41,4,0,324,0,1
50,99,1,12,**,1,N,1,242937181,0,L,1,25,25,2,0,9956,0,1
50,99,1,#,14,2,T,1,246479165,500,L,1,21,21,2,0,598,0,1
100,99,8,#,14,2,T,1,303691552,0,L,1,28,45,2,0,13331,0,1
100,99,1,12,**,1,T,0,983930454,500,L,1,57,58,4,0,324,0,1
110,99,99,#,19,1,T,1,303942463,0,L,1,41,57,4,0,2200,0,1
100,99,1,12,**,2,Q,0,252502064,0,a,1,30,32,4,0,461,0,1
50,99,1,11,**,1,T,1,941592041,0,L,1,16,59,2,0,29700,0,1
90,99,2,#,21,#,C,1,500719385,0,a,2,999,0,4,0,2610,0,1
3,6,99,#,33,2,N,0,986979969,0,L,1,43,45,2,7,85,1,1
60,99,1,#,13,1,T,1,947642866,0,L,1,18,24,2,0,2028,0,1
80,99,1,#,**,1,T,0,243248951,0,R,1,43,44,4,0,9320,0,1
80,99,1,#,24,1,C,0,991200423,0,R,1,52,53,4,0,120,0,1
60,99,1,12,23,2,C,1,981517335,0,a,1,33,38,2,0,3669,0,1
80,99,17,#,23,1,C,0,952158760,0,L,1,19,24,4,0,7810,0,1
40,99,1,#,11,1,T,0,252672268,0,a,1,35,36,2,0,324,0,1
50,99,6,12,40,2,Q,1,986958461,0,L,1,62,63,4,0,700,0,1
100,99,17,12,40,2,Q,0,967540999,0,L,1,21,27,2,0,540,0,1
30,9,1,#,27,2,K,1,981862942,0,L,1,21,24,2,1,1300,0,1
90,99,1,11,33,2,N,1,987302045,0,L,1,46,48,4,0,700,0,1
100,99,1,11,26,1,K,0,954080512,0,a,1,20,28,4,0,540,0,1
100,99,1,#,**,1,T,1,340360061,0,L,1,38,45,4,0,999,0,1
80,99,1,12,13,1,T,0,319010285,0,L,1,21,31,2,0,1350,0,1
80,99,1,#,47,1,Q,1,240448553,500,L,1,41,41,4,0,240,0,1
3,99,1,#,14,1,T,1,964040428,0,L,1,51,18,4,0,980,1,1
3,10,1,11,**,2,T,1,979328809,0,a,1,49,23,2,3,2149,0,1
110,99,1,#,**,1,C,1,515867816,0,L,1,38,20,4,0,1547,0,1
70,99,1,12,3,2,H,2,979190667,0,L,1,43,20,2,0,4270,0,1
50,99,1,12,1,2,D,1,997179590,0,a,1,22,25,2,0,1794,0,1
100,3,1,12,12,1,T,0,944965657,0,a,1,40,49,4,8,302,1,1
90,99,1,#,16,1,R,0,700513841,0,L,1,27,44,2,0,120,0,1
60,99,1,#,**,1,K,0,614470839,0,L,1,17,29,3,0,23880,0,1
70,99,1,#,13,1,T,0,991012990,500,L,1,36,37,2,0,2000,0,1
30,99,1,#,**,2,K,0,258727608,500,9,1,50,50,2,0,1,0,#
90,99,1,#,14,2,T,0,989033233,500,L,1,45,46,4,0,5700,0,1
50,99,20,12,30,1,K,0,607237683,0,L,1,61,70,4,0,267,0,1
20,99,1,#,**,1,C,1,972984410,0,L,1,51,19,4,0,480,0,1
70,99,1,#,28,2,T,0,324758595,0,a,1,15,32,3,0,4790,0,1
100,99,1,11,12,1,T,0,992573900,0,L,1,52,53,2,0,540,0,1
100,99,1,#,47,1,Q,0,942634845,0,L,1,35,25,4,0,324,0,1
100,99,1,#,42,2,Q,0,906024655,0,L,1,14,25,3,0,324,0,1
20,99,28,#,20,2,T,1,247960156,0,L,1,18,20,4,0,360,0,1
10,3,1,11,12,1,T,1,953023807,0,L,1,20,26,2,7,10000,0,1
60,99,6,12,25,1,T,1,246161623,0,L,1,30,31,4,0,324,0,1
100,10,1,#,27,2,K,0,944860357,0,L,1,40,49,2,3,626,1,1
