identified_doc,id,sex,bill_updage_count,paid_flg,selling_method,campaign,arrears_count,pref,arrears_at,age,region,career,contract_type,customer_rank,amount,entry_age,domain,payway
1,952904799,1,1,0,1,L,0,12,99,28,C,11,1,60,2300,22,0,2
99,800318195,2,1,0,1,L,0,34,99,48,N,#,1,160,3156,32,0,4
1,945495364,1,1,0,1,a,0,**,99,35,T,11,1,70,1370,26,0,2
1,246208570,2,1,1,1,a,7,47,5,22,T,12,1,10,970,20,0,2
1,962343425,1,1,0,1,a,0,**,99,20,T,12,1,20,700,41,0,4
1,907172106,1,0,0,1,L,2,42,5,23,Q,#,1,30,9600,15,0,3
99,306090229,2,0,0,1,L,0,13,99,35,T,#,1,100,432,24,0,4
1,945446009,2,0,0,1,L,0,22,99,21,C,#,1,130,324,15,0,2
1,967832047,1,0,0,1,L,0,23,99,28,C,12,1,100,1200,25,0,4
1,252469387,2,0,0,1,L,0,**,99,46,Q,11,1,30,240,46,500,4
1,943154522,2,0,1,1,a,3,28,10,31,K,11,1,100,324,22,0,4
1,961308375,2,0,1,1,L,5,**,8,31,K,#,1,100,1404,26,0,2
1,986115264,#,0,0,1,0,0,28,99,0,T,11,2,60,120,999,0,2
1,247310507,1,1,0,1,L,0,42,99,65,Q,11,1,50,292,33,0,4
1,254148571,2,0,0,1,L,0,**,99,58,Q,#,1,80,120,58,500,4
10,804003529,1,1,0,1,L,0,40,99,65,N,#,1,100,90000,24,0,4
1,940951545,1,1,0,1,L,1,11,10,33,T,#,1,2,1200,26,0,2
1,960753299,2,1,0,1,L,0,**,99,29,S,#,1,100,1190,25,0,4
1,615644850,2,0,0,1,L,0,**,99,44,K,12,1,100,324,33,0,4
1,993583681,1,0,0,1,L,0,4,99,44,H,#,1,100,324,43,500,4
8,242238686,2,1,0,1,a,0,28,99,22,K,12,1,70,401,17,0,4
1,243166715,2,1,0,#,9,4,12,6,31,T,#,1,10,5720,29,500,2
1,992196025,1,0,0,1,L,0,23,99,16,T,15,1,100,324,44,500,4
10,962571565,2,1,0,1,L,0,27,99,34,K,11,1,90,4818,30,0,2
1,245630410,1,1,0,1,L,0,6,99,35,H,#,1,50,756,35,500,1
1,203973784,1,1,0,1,L,0,14,99,28,H,#,1,110,1058,15,0,4
1,983969036,1,1,0,1,L,0,**,99,34,T,11,1,80,960,32,0,4
1,961865246,2,0,0,1,a,0,**,99,37,T,11,1,100,302,30,0,4
99,940273019,2,0,0,1,a,0,12,99,21,T,#,1,100,31,38,0,2
1,985854273,2,0,0,1,L,2,**,6,64,T,12,1,30,240,62,500,2
1,980393000,2,1,0,1,L,7,27,4,20,K,#,1,3,280,46,0,2
1,959194707,2,1,0,1,L,0,1,99,24,T,#,1,90,6733,19,0,4
1,304262889,2,1,0,1,L,0,**,99,34,T,#,1,60,500,18,0,2
1,250962844,2,0,0,1,a,0,**,99,20,C,12,1,20,480,47,0,2
1,252574570,1,1,0,1,L,0,**,99,44,T,#,1,60,1080,44,0,4
1,995160838,1,1,0,1,L,0,9,99,64,T,12,1,50,240,27,0,4
1,986286696,1,1,0,1,L,0,**,99,44,C,12,1,60,1800,42,0,4
1,507804417,2,0,0,1,L,0,23,99,57,C,#,1,60,480,45,0,3
1,255046383,2,0,0,#,9,0,39,99,29,S,11,1,80,324,29,500,4
1,318157550,1,1,0,1,9,9,13,3,52,T,11,1,10,2000,41,0,2
1,324180016,1,1,0,1,L,7,13,6,42,T,#,1,3,823,27,0,2
1,990788606,1,1,0,1,L,0,37,99,31,S,11,1,70,3109,30,0,4
1,317161919,1,1,0,1,a,0,14,99,50,T,#,1,70,3,37,0,2
1,252309656,2,0,0,1,L,0,**,99,68,T,12,1,50,1461,68,0,2
1,991031031,1,0,0,1,L,0,11,99,55,T,#,1,80,320,52,500,4
1,203210783,1,1,0,1,a,0,4,99,53,H,#,1,80,2998,35,0,2
1,967128029,1,0,1,1,L,0,14,99,65,T,11,1,100,540,59,0,4
1,703401895,1,0,0,1,a,0,17,99,32,R,#,1,110,3400,18,0,4
1,996825182,1,0,0,1,L,0,**,99,7,C,11,1,100,324,40,0,4
1,973965370,2,1,0,1,L,0,**,99,47,Q,#,1,50,1620,44,0,2
28,997102077,1,0,1,#,L,1,28,8,51,K,#,1,10,980,51,500,2
11,615754617,2,1,0,1,L,3,28,10,26,K,#,1,3,2964,16,0,3
6,607278254,2,0,0,1,L,0,27,99,42,K,#,1,100,1296,32,0,4
8,257559954,2,0,0,1,R,0,13,99,51,T,#,1,5,1,51,500,4
1,604404882,2,1,0,1,L,0,27,99,52,K,#,1,70,1620,33,0,2
11,309021611,1,0,0,1,a,4,12,3,34,T,#,1,100,324,23,0,2
8,328362977,2,0,0,1,L,0,14,99,25,T,#,1,100,324,17,0,4
8,946256319,2,1,0,1,L,2,13,4,24,T,#,1,30,2460,18,0,2
1,987115481,1,1,0,1,L,0,**,99,48,K,12,1,100,1296,46,500,4
1,952196766,2,0,0,1,a,1,34,3,30,T,#,1,10,600,23,0,3
1,955138258,1,0,0,1,a,1,**,9,23,R,#,1,40,8920,16,0,2
1,306742330,1,0,0,1,L,0,13,99,42,T,11,1,50,324,31,0,2
17,308410073,2,1,0,1,L,0,11,99,23,T,#,1,90,1480,14,0,4
1,615981798,2,0,0,0,L,0,29,99,52,K,12,1,100,250,44,0,4
8,243089360,1,0,0,1,L,3,40,4,21,Q,12,1,100,1200,20,0,3
1,241322961,2,0,0,1,L,0,**,99,52,K,#,1,90,3900,52,500,4
1,989976524,1,1,0,#,9,1,30,6,71,K,#,1,0,1007,67,0,4
1,246231727,2,0,0,1,R,0,**,99,50,T,#,1,100,864,50,0,90
8,313833398,1,1,0,1,a,7,13,3,57,T,#,1,10,2900,37,0,2
26,308367743,2,0,1,1,L,3,22,10,36,T,12,1,100,324,28,0,2
20,906762183,2,0,0,1,L,0,40,99,25,Q,#,1,80,960,16,0,4
10,949443253,2,1,0,1,L,0,11,99,34,T,#,1,110,690,28,0,4
1,254026583,2,0,0,1,a,0,47,99,61,Q,12,1,30,1,61,0,2
8,513921072,1,0,0,1,L,0,23,99,33,C,#,1,100,2000,18,0,4
1,254949433,1,0,0,1,a,0,**,99,67,K,#,1,30,7904,56,0,2
1,508806619,2,0,1,1,a,7,23,6,28,C,12,1,100,540,16,0,4
1,985952866,1,1,0,1,L,0,**,99,57,Q,11,1,60,700,55,0,2
1,994049039,2,1,0,1,L,0,**,99,54,N,11,1,60,598,53,500,2
1,258311459,2,0,0,1,L,0,40,99,41,Q,11,1,30,480,40,500,4
1,515478811,2,1,0,1,a,0,4,99,43,C,#,1,60,13032,30,0,2
1,304092180,1,1,0,1,L,0,10,99,47,T,#,1,80,1145,31,0,2
1,947330633,1,1,1,1,L,5,**,3,26,T,11,1,10,8630,20,0,2
1,254789337,1,0,0,1,L,0,**,99,47,T,11,1,30,1,47,500,2
17,946309342,2,0,0,1,L,3,13,6,28,T,12,1,50,130,22,0,2
1,970700790,2,0,0,1,L,0,**,99,24,H,11,1,100,2674,20,0,4
8,240138271,2,0,0,1,L,8,27,3,16,K,#,1,0,1830,16,500,2
1,249997046,1,1,0,1,L,0,26,99,29,T,#,1,90,1007,27,500,4
1,977562402,2,1,0,1,L,0,**,99,26,K,11,1,100,500,24,0,4
1,254913144,2,1,0,1,L,0,11,99,46,T,16,1,50,2784,46,500,2
1,253890123,1,0,0,1,L,0,20,99,52,T,#,1,40,1120,50,0,2
1,305098680,1,1,0,1,a,0,14,99,59,T,#,1,60,2287,42,0,2
1,943708001,2,0,0,1,L,0,23,99,55,C,#,1,60,1320,49,0,2
8,969449564,1,0,0,1,L,6,28,3,31,K,11,1,10,5000,26,0,2
12,991406729,1,0,0,1,L,0,28,99,59,K,#,1,40,120,58,500,3
10,990849345,1,0,0,1,L,0,13,99,17,T,#,1,20,960,40,0,4
1,985485884,2,1,0,1,a,0,28,99,28,K,11,1,100,237,24,0,4
1,103104736,1,0,0,1,L,0,1,99,41,D,#,1,110,65880,33,0,4
1,242070007,2,0,0,1,L,0,33,99,16,N,11,1,20,574,43,0,4
1,955765606,2,0,0,1,L,0,**,99,25,T,11,1,100,1007,19,0,4
1,973658130,2,0,0,1,L,2,17,8,57,R,#,1,30,240,55,0,2
1,989220807,2,1,0,1,L,0,14,99,46,T,12,1,60,3300,45,0,2
1,969172356,1,0,0,1,L,0,6,99,19,H,#,1,100,324,48,0,2
1,962709593,1,1,0,1,a,0,13,99,21,T,#,1,50,500,50,0,2
1,946545706,1,1,0,1,L,5,**,3,31,H,#,1,10,5000,26,0,2
1,998073969,2,1,0,1,L,0,13,99,39,T,12,1,100,500,39,0,4
1,942931973,1,0,0,1,a,0,13,99,36,T,11,1,100,324,27,0,4
17,943520626,2,1,1,1,L,4,9,4,24,H,11,1,10,4333,17,0,2
1,250467384,2,0,0,1,a,0,**,99,42,S,11,1,50,2800,42,0,2
1,963001474,1,0,1,1,L,6,43,7,28,Q,11,1,100,540,24,0,2
1,947286158,2,0,0,1,L,0,13,99,26,H,#,1,60,648,20,0,2
1,959898060,1,1,0,1,L,0,**,99,28,C,11,1,90,120,23,0,4
1,992652809,2,1,0,1,L,0,**,99,15,N,#,1,20,324,43,0,4
17,941399603,2,1,0,1,a,0,11,99,28,T,12,1,80,9820,19,0,2
1,978683275,1,0,0,1,L,0,21,99,17,C,#,1,100,324,50,0,4
1,969514138,2,0,0,1,L,0,**,99,20,T,11,1,110,120,48,0,4
1,953727322,1,1,0,1,a,6,40,5,26,T,11,1,3,3000,18,0,2
1,257615082,2,0,0,1,L,0,**,99,28,N,12,1,30,280,28,500,4
8,259309733,1,0,0,1,a,0,46,99,17,Q,12,1,20,4115,17,0,2
8,992203632,2,0,0,1,a,0,1,99,25,T,12,1,80,707,22,0,4
99,981959471,1,1,0,1,a,0,21,99,20,C,#,1,20,1987,40,0,2
1,340446718,1,0,0,1,L,0,**,99,33,T,12,1,100,1000,26,0,4
1,605972076,1,0,0,1,L,0,27,99,50,K,#,1,100,1350,35,0,2
1,952295694,1,0,0,1,L,0,**,99,46,T,11,1,100,1580,41,0,4
1,240773811,1,1,0,1,L,0,**,99,16,N,#,1,20,980,39,500,4
1,997489170,2,1,1,1,L,8,**,3,11,Q,#,1,2,1690,29,0,2
1,252283565,1,1,0,1,L,0,13,99,44,T,#,1,50,2538,44,500,4
1,959751938,2,0,1,1,L,10,11,3,39,T,#,1,0,1470,34,0,2
8,952619182,2,1,0,1,L,0,6,99,40,T,11,1,50,496,35,0,2
1,255677010,2,0,0,1,L,0,**,99,70,Q,#,1,5,1,70,500,3
8,949037451,1,0,0,1,L,3,23,10,39,C,#,1,10,5460,34,0,2
8,605100815,1,0,0,1,L,0,28,99,69,K,#,1,50,324,52,0,2
99,904495954,2,1,0,1,a,0,23,99,37,Q,#,1,110,1987,21,0,4
1,950422979,2,1,0,1,L,0,**,99,31,S,11,1,110,120,25,0,4
1,246060337,1,0,0,#,#,0,**,99,48,C,#,1,50,980,47,500,4
8,603438569,1,1,0,1,L,0,25,99,44,K,#,1,50,999,23,0,2
99,972635523,2,0,0,1,L,10,36,3,41,S,#,1,3,2800,38,0,2
1,961698322,1,0,0,1,L,0,22,99,19,C,#,1,100,2970,36,0,3
8,201317866,2,1,0,1,L,0,5,99,41,H,#,1,60,2130,22,0,3
1,607076519,1,0,0,1,L,0,**,99,24,K,#,1,100,626,15,0,2
1,996620378,2,0,0,1,L,0,13,99,31,T,12,1,100,864,31,0,4
1,326588403,1,1,0,1,a,0,13,99,25,T,#,1,110,700,12,0,4
1,515774624,1,0,0,1,L,0,23,99,23,C,#,1,110,324,38,0,4
1,989462382,2,0,0,1,L,0,14,99,48,T,#,1,100,540,46,500,4
1,100390352,1,0,1,1,L,3,1,10,55,D,#,1,0,400,37,0,2
6,943705957,2,1,0,1,L,0,13,99,38,T,11,1,100,1680,31,0,4
17,906701578,2,1,0,1,L,0,43,99,24,Q,#,1,70,132,15,0,4
17,969827368,1,1,0,1,L,0,15,99,20,T,#,1,100,1300,16,0,2
1,907029864,1,0,1,1,L,10,40,3,32,Q,12,1,5,130,23,0,2
6,949152585,2,0,1,1,L,3,13,10,50,T,#,1,100,324,42,0,3
1,902097184,1,0,0,1,L,0,29,99,63,Q,#,1,50,1800,46,0,4
1,257227644,2,1,0,1,L,0,11,99,36,T,#,1,5,324,36,500,4
1,993095241,2,0,0,1,L,0,**,99,46,K,12,1,100,324,45,500,2
1,950868287,1,1,0,1,L,0,**,99,36,Q,11,1,50,1400,31,0,2
10,978040433,1,1,0,1,a,0,**,99,31,T,11,1,110,1007,26,0,4
1,506400275,2,0,0,1,a,0,23,99,42,C,#,1,100,324,25,0,2
1,971169621,2,0,0,1,L,0,27,99,55,T,12,1,100,1740,52,0,4
1,615189651,2,0,0,1,L,0,27,99,66,K,11,1,50,1,56,0,4
1,253222898,2,0,0,1,L,1,12,4,43,T,#,1,5,604,43,500,3
1,988218142,1,1,0,1,L,0,**,99,51,K,16,1,70,1844,47,500,2
99,986979969,2,0,1,1,L,7,33,6,45,N,#,1,3,85,43,0,2
1,906688820,2,0,0,1,L,0,**,99,24,Q,#,1,100,432,15,0,2
99,800613188,2,1,0,1,a,0,33,99,57,N,#,1,140,540,36,0,4
1,615750208,2,1,0,1,L,0,8,99,37,S,11,1,2,500,27,0,3
99,103139962,1,1,0,1,L,0,1,99,33,D,#,1,60,130,15,0,3
1,203103817,1,0,1,1,L,3,3,10,43,H,#,1,100,324,25,0,2
1,972211039,2,1,0,1,L,0,27,99,45,K,12,1,110,594,42,0,4
1,242219013,1,0,0,1,L,1,**,11,19,Q,11,1,20,1500,49,0,2
1,997135667,1,0,0,#,#,0,13,99,57,T,11,1,90,960,56,500,4
1,313563285,2,0,0,1,L,0,**,99,37,T,#,1,100,324,18,0,2
1,965474213,2,0,0,1,L,0,**,99,59,Q,12,1,50,120,55,0,4
1,248934572,1,0,0,1,L,0,4,99,45,H,#,1,50,1,45,500,4
1,303111999,1,0,0,1,L,0,11,99,49,T,#,1,100,302,30,0,4
1,250002629,2,0,0,1,L,0,**,99,38,S,12,1,30,1,38,0,2
1,247185066,2,0,0,1,L,0,**,99,67,T,11,1,50,360,67,0,3
6,959699374,2,0,0,1,L,0,13,99,29,T,11,1,90,960,24,0,4
8,962742751,2,0,1,1,a,7,**,4,49,T,#,1,3,60,45,0,2
28,252949712,1,0,0,1,L,0,11,99,33,T,#,1,40,480,32,500,2
1,306895168,2,0,0,1,L,0,11,99,53,T,#,1,100,7602,12,0,3
17,971027892,2,0,0,1,L,0,12,99,20,T,12,1,100,340,17,0,4
8,950354323,2,0,0,1,L,0,14,99,30,T,#,1,60,356,24,0,3
1,959460749,1,1,0,1,L,0,28,99,23,K,#,1,60,1940,18,0,2
1,247541364,1,1,0,1,L,0,23,99,39,C,12,1,50,324,37,500,2
1,963498673,2,1,0,1,L,0,26,99,42,N,12,1,60,541,39,0,2
10,946671527,1,1,0,1,L,0,27,99,30,K,12,1,30,36830,21,0,4
1,204218232,1,0,0,1,L,0,**,99,59,H,#,1,100,324,15,0,4
1,313622066,1,0,1,1,L,6,14,3,40,T,#,1,100,648,21,0,2
17,954334337,2,1,0,1,L,0,27,99,24,K,11,1,90,11036,19,0,4
8,253487480,1,0,0,1,a,0,13,99,22,T,12,1,40,1400,22,0,3
1,962116545,2,0,0,1,L,0,44,99,19,T,#,1,80,324,40,0,4
8,964782517,1,0,0,1,L,0,13,99,23,T,12,1,80,980,19,0,2
1,991186768,1,1,1,1,a,0,27,99,23,K,12,1,50,2678,27,0,4
1,987843048,2,1,0,1,L,0,**,99,46,D,12,1,80,8638,45,0,4
17,961158176,1,1,0,1,L,0,14,99,22,T,11,1,60,23304,16,0,2
1,971096241,1,2,0,1,L,0,13,99,28,N,#,1,90,33326,24,0,3
1,957722988,2,0,1,1,L,2,23,5,21,C,11,1,0,480,16,0,4
1,945548104,1,0,0,1,a,0,18,99,29,R,#,1,100,324,21,0,2
1,989854236,2,1,0,1,a,0,26,99,31,K,11,1,100,5630,27,0,4
1,513166928,2,0,0,1,L,0,24,99,57,C,#,1,110,480,37,0,4
8,962258170,1,0,0,1,L,9,22,4,18,C,#,1,3,2780,44,0,2
1,980002455,2,0,0,1,L,3,**,10,3,T,12,1,0,1000,29,0,3
28,994138961,2,0,0,1,L,0,12,99,58,T,12,1,40,120,58,500,2
12,252727196,1,0,0,1,L,0,26,99,44,K,11,1,40,240,44,0,2
1,205016683,2,0,0,1,L,0,6,99,43,H,#,1,90,7412,35,0,4
6,941519859,2,0,0,1,L,0,23,99,19,C,#,1,60,240,11,0,2
8,987460328,1,1,0,1,L,0,12,99,53,T,12,1,30,240,50,0,2
8,981547777,2,0,0,1,L,0,27,99,25,K,12,1,90,3980,21,0,4
1,258259721,1,0,0,1,a,0,**,99,43,R,12,1,30,1,42,0,4
1,606005532,2,1,0,1,L,0,**,99,30,K,#,1,70,5537,15,0,2
17,906684087,2,1,0,1,a,0,42,99,27,Q,#,1,50,9760,15,0,2
1,703655302,1,0,0,1,L,0,**,99,33,R,11,1,100,540,24,0,4
1,940059693,2,0,1,1,L,4,**,3,24,S,#,1,0,7440,46,0,2
1,976552519,1,0,0,1,a,0,23,99,37,C,#,1,100,1080,31,0,4
1,244743898,2,1,0,1,L,0,28,99,19,K,11,1,90,4627,19,0,2
1,257233005,2,0,0,1,a,0,**,99,49,C,#,1,30,1178,49,0,4
1,952166018,2,0,0,1,a,2,**,6,30,T,11,1,30,14780,22,0,2
1,307610845,2,0,0,1,L,0,14,99,46,T,#,1,170,5400,34,0,2
1,507800577,1,1,0,1,L,1,23,8,37,C,#,1,40,600,25,0,2
27,246168819,2,1,0,1,L,0,12,99,20,T,#,1,3,720,18,0,4
1,103541938,1,0,0,1,0,0,1,99,58,D,#,1,80,1,45,0,2
1,989395085,2,0,0,1,L,0,**,99,30,T,11,1,50,960,29,0,3
1,960118201,#,1,0,1,L,0,24,99,0,C,11,2,70,1007,999,0,2
1,247793937,1,0,0,1,L,0,**,99,35,Q,12,1,70,10210,33,0,4
1,258649890,2,0,0,1,L,0,**,99,40,T,11,1,30,240,40,500,4
8,604969821,1,0,0,1,L,0,29,99,64,K,#,1,50,2408,49,0,2
8,904077778,2,1,0,1,a,0,40,99,31,Q,#,1,60,936,14,0,3
1,993151295,2,0,0,1,L,0,21,99,29,C,11,1,100,5414,28,0,4
1,950177390,2,1,0,1,L,0,11,99,34,T,12,1,100,4900,28,0,4
6,323394606,2,0,0,1,L,0,12,99,50,T,#,1,100,240,35,0,2
1,960542693,2,0,0,1,a,0,**,99,42,T,11,1,100,648,36,0,4
1,989799591,1,0,0,1,L,0,**,99,42,T,11,1,50,960,41,500,4
1,251095643,2,0,0,1,L,0,11,99,49,T,#,1,50,400,49,500,3
1,971144233,2,1,0,1,L,0,23,99,28,C,12,1,110,1000,24,0,4
1,251393214,1,1,0,0,9,0,**,99,15,C,#,1,20,2160,46,500,4
1,506789108,2,0,0,1,L,0,23,99,47,C,#,1,100,324,32,0,2
1,941825784,2,1,0,1,L,0,29,99,29,K,#,1,110,1007,20,0,4
1,975667261,2,1,0,1,a,0,**,99,61,N,12,1,50,3818,55,0,4
1,990746162,1,0,0,1,L,0,33,99,52,N,11,1,100,324,51,0,4
1,987722911,2,0,0,1,L,0,47,99,42,Q,12,1,100,120,41,500,4
1,960714714,2,0,0,1,L,0,34,99,61,N,11,1,100,226,56,0,4
1,942086619,1,1,0,1,a,3,23,10,43,C,#,1,3,1580,34,0,3
17,982784097,1,0,0,1,L,0,40,99,23,Q,11,1,100,780,20,500,2
1,990557317,1,0,0,1,L,0,4,99,19,H,16,1,100,1728,49,500,4
1,955533762,1,0,0,1,L,0,40,99,26,Q,11,1,90,324,21,0,4
1,961703663,2,0,0,1,L,0,23,99,22,C,#,1,100,100,46,0,4
1,500580638,1,0,0,1,L,0,23,99,43,C,#,1,70,240,22,0,2
1,978530111,1,0,0,1,L,0,20,99,54,T,16,1,100,324,49,500,4
1,948581524,1,0,0,1,a,0,13,99,53,T,#,1,80,1200,44,0,4
1,906167676,2,1,0,1,a,2,40,9,23,Q,#,1,30,28463,36,0,2
1,244274723,2,1,0,1,L,0,20,99,31,T,#,1,90,324,30,500,4
1,242746979,1,0,0,#,9,0,11,99,14,T,#,1,20,19990,51,500,2
17,962308040,1,1,0,1,L,0,27,99,19,K,#,1,90,594,15,0,4
6,992731926,2,0,0,1,L,0,23,99,54,C,12,1,60,600,53,0,4
8,103840803,2,0,0,1,L,0,1,99,35,D,#,1,80,2149,24,0,4
1,100077236,1,0,0,1,L,0,1,99,60,D,#,1,50,240,39,0,4
28,256841583,2,0,0,#,9,0,47,99,22,Q,12,1,30,120,22,500,4
1,256553523,2,0,0,1,a,0,**,99,70,T,11,1,30,1,70,0,2
1,204763469,1,1,0,1,L,0,4,99,36,H,#,1,100,900,26,0,4
1,962979038,2,1,0,1,L,2,**,3,30,T,12,1,0,2004,25,0,2
1,962429617,2,0,0,1,L,0,**,99,53,T,11,1,100,432,49,0,2
1,972739529,2,1,0,1,L,0,4,99,40,H,11,1,100,432,37,0,4
1,513264985,1,2,0,1,L,0,24,99,55,C,#,1,80,1134,35,0,2
1,995910651,2,1,0,1,L,3,14,4,53,T,11,1,10,2420,50,0,2
1,979359316,2,0,0,1,L,0,22,99,29,C,12,1,60,529,29,0,2
1,906678361,1,1,0,1,a,0,41,99,25,Q,#,1,100,1058,38,0,4
1,974460703,1,0,0,1,L,0,28,99,30,K,11,1,100,1080,27,0,4
1,959260307,2,1,0,1,a,0,4,99,31,H,11,1,100,1352,24,0,4
1,257350324,2,1,0,1,L,0,43,99,29,Q,12,1,30,930,27,0,2
1,613982848,2,0,0,1,L,0,27,99,33,K,#,1,100,194,18,0,2
1,257370674,2,0,0,1,a,0,10,99,38,T,11,1,30,1,38,0,4
20,328922302,2,1,0,1,L,0,13,99,30,T,#,1,80,2205,23,0,4
8,615577455,1,0,0,1,L,0,26,99,35,K,#,1,100,205,26,0,4
1,983944224,1,0,0,1,L,0,14,99,7,T,11,1,100,108,39,0,4
1,968976289,2,0,0,1,a,0,13,99,49,T,11,1,100,240,43,0,4
1,258753891,2,0,0,#,9,0,8,99,46,T,11,1,30,1,46,500,4
10,970448591,2,1,0,1,L,0,13,99,36,T,#,1,90,1600,32,0,4
1,964990685,1,0,0,1,L,0,37,99,39,S,12,1,100,240,34,0,4
1,318791171,2,2,0,1,L,0,14,99,23,T,#,1,60,800,15,0,3
1,982378183,1,1,0,1,L,0,40,99,17,Q,#,1,20,4287,46,0,4
1,944968699,2,1,0,1,L,0,25,99,26,K,#,1,100,13565,20,0,4
1,253805483,1,0,0,#,9,0,32,99,29,N,#,1,70,250,29,500,2
8,982443112,2,0,0,1,L,0,**,99,19,C,#,1,50,324,17,0,4
1,327863373,1,1,0,1,L,0,27,99,62,T,#,1,50,120,54,0,2
1,250031214,2,1,0,1,L,0,40,99,28,Q,12,1,80,46,28,0,4
1,103540513,1,0,0,1,a,0,1,99,64,D,#,1,50,864,15,0,2
1,940690461,1,1,1,1,L,0,**,99,26,K,#,1,3,1007,19,0,4
98,804524422,1,1,0,1,L,0,35,99,31,N,#,1,70,4191,22,0,4
1,981866560,1,1,1,1,L,0,28,99,18,K,11,1,20,1000,46,0,2
1,253999394,1,0,0,1,R,0,**,99,27,S,#,1,5,477,27,500,4
1,984940498,2,0,0,1,L,0,**,99,25,Q,12,1,100,240,23,0,4
8,244600326,2,2,0,1,L,0,**,99,17,T,12,1,20,19706,17,0,2
1,981591777,2,1,0,1,a,0,27,99,45,T,12,1,90,216,41,0,4
1,969135948,2,0,0,1,L,0,**,99,14,C,12,1,20,864,36,0,2
1,943555623,1,1,0,1,L,7,**,3,44,N,#,1,10,1007,35,0,2
1,990836490,2,1,0,1,L,0,17,99,45,R,12,1,50,842,44,0,2
1,946292712,1,1,0,1,L,0,4,99,19,H,#,1,60,21329,31,0,2
1,800870759,2,0,0,1,a,0,33,99,48,N,#,1,100,540,31,0,4
1,941604076,2,0,0,0,L,0,**,99,38,K,12,1,100,13800,33,0,4
1,963912637,2,1,0,1,L,0,13,99,50,T,11,1,100,300,45,0,4
1,200183013,2,1,0,1,L,0,4,99,60,H,#,1,80,1373,38,0,4
5,997249431,1,0,0,1,a,5,27,3,32,T,11,1,0,4560,29,0,2
1,303634993,1,0,0,1,L,0,8,99,47,T,#,1,70,1,29,0,2
1,254257984,1,0,0,1,a,0,37,99,25,S,11,1,70,510,25,0,4
1,967468301,2,0,0,1,L,0,**,99,49,T,12,1,100,130,43,0,4
1,996785405,2,1,0,1,L,0,13,99,33,T,12,1,90,226,33,500,4
1,959406990,1,1,1,1,a,3,27,10,36,K,#,1,3,120,31,0,3
28,977663385,1,0,0,1,a,0,27,99,52,K,12,1,100,1200,22,0,2
1,240123841,1,0,0,1,L,0,17,99,53,C,11,1,50,120,52,500,2
1,607552973,1,0,0,1,L,0,**,99,49,T,11,1,100,9340,42,0,4
1,947551343,1,0,1,1,L,9,12,3,36,T,#,1,10,2400,30,0,2
99,959926512,1,1,0,1,L,0,47,99,43,Q,#,1,60,10800,39,0,2
1,990225402,1,0,1,1,a,7,23,6,19,C,#,1,3,2650,39,0,2
1,992010977,1,0,0,1,L,0,**,99,56,T,11,1,100,540,54,500,4
17,959400900,1,0,0,1,L,0,5,99,22,H,11,1,100,324,17,0,2
1,604651279,1,1,0,1,L,0,27,99,31,K,#,1,110,16300,15,0,4
1,959632247,2,0,0,1,L,0,13,99,49,T,12,1,100,3090,45,0,4
1,941399002,2,1,0,1,L,0,13,99,28,T,#,1,100,1007,20,0,4
1,995109165,2,0,0,1,L,0,43,99,33,Q,11,1,50,120,32,500,2
17,990066747,1,0,0,1,L,0,23,99,21,C,#,1,50,480,20,0,3
17,946475339,2,1,0,1,L,7,13,4,28,T,#,1,10,9031,19,0,2
1,804559682,2,1,0,1,L,0,35,99,44,N,11,1,130,8800,32,0,4
1,975267047,1,0,0,1,L,0,23,99,29,C,#,1,80,150,23,0,4
1,949164637,2,1,0,1,L,0,43,99,28,Q,11,1,60,18190,22,0,2
1,964519390,1,0,0,1,L,0,14,99,65,T,11,1,100,100,58,0,4
1,990136504,2,1,0,1,L,0,1,99,40,D,12,1,80,9132,39,0,4
1,256080022,1,0,0,#,9,0,40,99,27,Q,11,1,30,1200,27,500,4
1,313191874,2,0,0,1,L,0,23,99,43,T,#,1,100,432,24,0,4
1,340006893,2,0,0,1,L,6,12,4,49,T,12,1,10,2040,41,0,2
1,306067612,2,1,0,1,L,0,**,99,52,T,#,1,90,1000,40,0,4
1,976998498,1,0,1,1,L,8,14,4,37,T,#,1,100,324,34,0,2
1,986465315,2,0,0,1,L,0,**,99,61,T,11,1,50,980,57,500,2
1,907524463,1,0,0,1,L,0,44,99,23,Q,#,1,100,324,46,0,3
10,972191223,2,0,0,1,L,0,1,99,44,D,12,1,100,432,40,0,4
1,514107909,2,0,1,1,L,3,24,10,39,C,#,1,100,324,23,0,3
1,957171674,1,0,0,1,L,0,11,99,29,H,#,1,90,1,24,0,4
99,976628871,2,1,0,1,a,2,8,3,19,T,11,1,10,6746,14,0,2
1,616114770,2,1,0,1,a,0,26,99,53,K,12,1,70,378,43,0,2
1,972723581,1,0,0,1,L,0,**,99,65,D,12,1,50,1,62,0,4
1,300635767,1,0,0,1,L,0,13,99,47,T,#,1,100,6000,25,0,2
99,303808978,1,1,0,1,L,0,11,99,35,T,#,1,80,702,18,0,2
1,953269879,1,0,0,1,L,0,**,99,27,C,11,1,100,324,22,0,3
99,614336610,2,1,0,1,a,0,27,99,24,K,#,1,130,1080,38,0,4
1,907169116,1,1,0,1,L,0,**,99,24,Q,#,1,90,1007,37,0,4
1,251466398,2,0,0,1,a,4,4,5,38,H,11,1,0,240,38,0,2
